x,y
424.49969999999996,23.314000000000078
362.30499999999995,25.551200000000108
297.7631,29.248800000000074
175.32809999999995,29.248800000000074
44.86779999999999,26.67139999999995
237.0901,89.24459999999999
299.66470000000004,85.63460000000009
108.07979999999998,156.9405999999999
172.70169999999996,152.40339999999992
489.04740000000004,151.17960000000016
425.89779999999996,209.18180000000007
364.71799999999996,211.4903999999999
171.9755,210.2125000000001
45.42769999999996,214.53369999999995
45.245000000000005,279.91290000000004
106.55399999999997,273.8426999999999
295.94449999999995,272.0217
362.1097,273.23569999999995
45.63210000000004,343.59529999999995
486.4688,334.8900000000001
488.66920000000005,395.9534000000001
236.71400000000006,398.70399999999995
167.39890000000003,398.70399999999995
107.5815,400.3135
43.053800000000024,403.2401
365.4388,458.1622000000002
426.3641,457.5927999999999
