MAN
30
x,y
59.2269287109375,48.64059829711914
151.10357666015625,51.342899322509766
245.6826171875,51.342899322509766
297.025390625,101.33460235595703
198.39312744140625,152.67750549316406
156.50811767578125,147.2729949951172
11.9373779296875,149.97520446777344
61.9290771484375,152.67750549316406
297.025390625,199.9669952392578
252.43817138671875,245.9053955078125
201.09527587890625,245.9053955078125
107.86749267578125,199.9669952392578
9.235107421875,197.2646942138672
9.235107421875,293.1947937011719
59.2269287109375,297.2481994628906
109.2186279296875,298.5993957519531
299.72772216796875,299.95050048828125
156.50811767578125,298.5993957519531
253.789306640625,348.5910949707031
106.51629638671875,349.94219970703125
64.63140869140625,402.6361999511719
202.44647216796875,448.5745849609375
64.63140869140625,447.2235107421875
156.50811767578125,351.29339599609375
202.44647216796875,347.239990234375
253.789306640625,399.9339904785156
299.72772216796875,401.28509521484375
202.44647216796875,399.9339904785156
109.2186279296875,401.28509521484375
14.63958740234375,401.28509521484375
63.28021240234375,348.5910949707031
157.85919189453125,399.9339904785156
248.38482666015625,452.62799072265625
299.72772216796875,499.9175109863281
202.44647216796875,497.2152099609375
153.8057861328125,498.56640625
107.86749267578125,499.9175109863281
14.63958740234375,501.2685852050781
59.2269287109375,501.2685852050781
