x,y
288.2796000000001,269.6039999999998
121.36539999999991,144.8670000000002
257.81690000000003,179.02340000000004
257.76839999999993,362.93229999999994
462.3729000000001,541.5124999999998
495.5762,379.0853000000002
390.58180000000016,174.48079999999982
156.3635999999999,149.35399999999981
351.9941000000001,140.38009999999986
332.25160000000005,301.0124999999998
255.97360000000003,305.4994999999999
258.6658,334.21590000000015
254.5172,205.42039999999997
284.69000000000005,178.07040000000006
421.9903999999999,167.30169999999998
121.36539999999991,210.3764000000001
220.07809999999995,144.8670000000002
428.2720999999999,320.75509999999986
118.67329999999993,172.6860999999999
315.3642,140.75820000000022
192.4842000000001,147.3469
432.03729999999996,232.47740000000022
123.16020000000003,367.4191999999998
254.1789000000001,143.9695999999999
386.9922999999999,136.79050000000007
424.5284999999999,200.67529999999988
395.0688,262.4249
285.63650000000007,141.24530000000004
554.7836000000002,255.57479999999987
457.1144999999997,135.4683
456.45460000000026,227.19799999999987
154.5688,240.88749999999982
424.6826000000001,393.44349999999986
459.6806999999999,351.2662999999998
456.98849999999993,382.6747999999998
188.52739999999994,336.1878999999999
123.16020000000003,328.8316
488.79100000000017,135.4683
455.13470000000007,263.49389999999994
454.4748000000002,196.8413999999998
394.1714000000002,293.8334
389.6844000000003,231.01629999999977
389.1421,200.80090000000018
417.50350000000003,135.89319999999998
557.4959999999999,441.90239999999994
119.89239999999995,299.1298999999999
125.85239999999999,272.2961
121.87210000000005,398.1188000000002
456.0911000000001,416.77559999999994
565.5725,502.02739999999994
521.1273000000001,135.4683
522.4978000000001,166.40430000000015
558.0832,191.5619999999999
424.6826000000001,356.65059999999994
554.7836000000002,131.50869999999986
359.1731999999997,201.40250000000015
362.6361999999997,325.3809000000001
426.4772999999998,507.41179999999986
397.76089999999976,388.9564999999998
291.47309999999993,393.49929999999995
333.7084,545.9422
283.79269999999997,515.4881999999998
188.66949999999997,493.0535
259.1367,552.5414999999998
331.3542,426.6468
360.0706,229.2215000000001
360.0706,364.72710000000006
396.1838,324.25239999999985
485.70489999999995,259.7327
490.1918999999998,320.75509999999986
288.1735000000001,457.5120999999999
133.09089999999992,524.8245999999999
193.15650000000005,553.1785
172.68640000000005,480.6095999999998
459.09429999999975,485.8890000000001
488.79100000000017,417.2566999999999
150.97929999999997,399.72519999999986
260.4566,429.1352999999999
129.44190000000003,490.3613999999998
264.05009999999993,517.2829999999999
517.1677999999999,321.5673999999999
552.1116,317.16550000000007
184.1826000000001,459.85019999999986
159.95309999999995,302.80729999999994
361.8653999999999,395.2383
496.47360000000026,474.2084
132.43090000000007,563.1003000000001
221.87290000000007,521.77
124.95499999999993,454.46590000000015
161.74790000000007,461.645
215.58159999999998,361.163
400.3608999999999,540.6628000000001
192.2591,427.5441999999998
325.96990000000005,361.1374999999998
459.3432,446.1821
362.0852,508.3263999999999
329.0097999999998,327.8166000000001
124.0576000000001,423.9546999999998
526.0873999999997,470.6188000000002
525.0868999999998,534.0636
192.95550000000003,366.3281000000002
524.2926,443.69720000000007
287.3822,332.4211
335.6881000000001,481.9294
556.5986,378.1878999999999
121.36539999999991,245.3744999999999
460.41409999999996,510.9661000000001
388.78700000000003,357.5479999999998
