x,y
126.3402000000001,96.9045000000001
147.74759999999992,14.154800000000023
171.6171999999999,42.5566
125.10269999999991,136.50659999999993
108.0621000000001,155.9448
151.09159999999997,107.21750000000009
134.59069999999997,64.72770000000003
154.09269999999992,22.31269999999995
195.47910000000002,72.19339999999988
134.59069999999997,105.98000000000013
105.71409999999992,96.49189999999987
110.25189999999998,75.86580000000004
162.55279999999993,33.49220000000014
179.13599999999997,49.60140000000001
176.4516000000001,94.82820000000015
90.45080000000007,75.04079999999988
142.8411000000001,51.527000000000044
203.0694000000001,167.03330000000005
109.6282000000001,53.43680000000006
186.82690000000002,60.6570999999999
127.57780000000002,34.61360000000002
118.5023000000001,63.490199999999845
63.636799999999994,144.75710000000004
127.16529999999989,54.82719999999995
171.6171999999999,64.31129999999996
253.64139999999998,145.2568000000001
219.0951,146.2233000000001
164.36570000000006,54.64249999999993
204.85449999999992,144.548
211.34159999999997,92.86260000000004
141.19100000000003,94.4292999999999
56.624000000000024,115.88049999999998
156.8669,156.30770000000007
158.92949999999996,137.7442000000001
149.4414999999999,146.8197
97.66090000000008,123.4842000000001
219.5132000000001,102.9568999999999
222.44579999999996,126.95669999999996
195.22109999999998,116.06680000000006
213.65010000000007,157.1132
246.8520000000001,158.8834999999999
237.29829999999993,124.1069
205.27330000000006,84.65369999999996
130.97039999999993,165.1210000000001
39.71049999999991,135.6815999999999
64.0494000000001,125.36850000000004
40.94810000000007,157.1327000000001
73.38169999999991,154.64779999999996
105.12619999999993,196.25659999999993
186.12030000000004,105.40340000000003
228.64609999999993,113.0512
246.91190000000006,132.7591
194.3834999999999,137.00880000000006
203.59799999999996,125.2813000000001
229.2086999999999,156.30169999999998
114.78960000000006,226.84899999999993
175.8429000000001,135.269
64.35140000000001,167.34169999999995
123.86509999999998,219.42360000000008
147.79140000000007,228.4991
123.04009999999994,257.37570000000005
183.26829999999995,231.38670000000002
201.0068000000001,209.1105
239.6481000000001,168.82899999999995
174.60539999999992,157.1327000000001
210.90730000000008,177.34629999999993
229.88329999999996,180.64650000000006
219.9828,189.30950000000007
174.60539999999992,219.8361
165.5299,249.12519999999995
147.37889999999993,269.7512999999999
121.3900000000001,236.7494999999999
71.27929999999992,178.32860000000005
57.44900000000007,155.89519999999993
55.4688000000001,178.4448
158.51700000000005,219.8361
139.95350000000008,257.78819999999996
156.04179999999997,260.2633000000001
166.35490000000004,230.9742000000001
203.4819,188.48440000000005
210.90730000000008,198.385
192.3438000000001,218.59860000000003
90.99900000000002,98.50200000000007
172.95530000000008,177.75880000000006
113.76050000000009,186.7722000000001
174.19280000000003,240.04970000000003
137.8909000000001,279.23929999999996
88.2231999999999,218.4161999999999
105.30160000000001,237.57459999999992
114.70589999999993,147.87740000000008
108.53670000000011,134.58999999999992
96.55050000000006,207.31310000000008
132.63580000000002,207.31310000000008
122.64300000000003,198.43049999999994
148.73540000000003,208.97849999999994
145.9595999999999,187.88249999999994
71.52170000000001,196.7563
79.89580000000001,169.00710000000004
88.77829999999994,155.68329999999992
129.8599999999999,188.9928
132.08069999999998,147.356
149.29060000000004,170.11750000000006
138.74260000000004,216.75080000000003
74.3442,95.17110000000014
183.0413000000001,147.87740000000008
