x,y
378.5771,528.7180000000003
156.44619999999986,494.3251
628.4078,466.76739999999995
566.8594,531.8927000000001
254.8184000000001,563.6471000000001
232.07650000000012,339.8647000000001
227.8453999999997,561.5306
324.10210000000006,627.6635999999999
598.0636,466.3245999999997
373.28830000000016,468.4411
504.98009999999977,592.2125000000001
445.21630000000005,559.9360999999999
383.337,622.9014999999999
317.22669999999994,533.4800999999998
632.7507,533.3880999999999
323.57320000000004,591.6833999999999
137.40640000000008,295.94759999999997
429.34979999999996,396.4806000000001
304.5335,397.5387999999998
447.8607999999999,656.7296000000001
403.43460000000005,430.30150000000003
536.7130999999999,594.3290000000002
152.2152000000001,431.3669000000002
584.8414,264.7294999999999
628.4078,501.52600000000007
524.0199000000002,399.65529999999967
623.3412000000001,434.90529999999967
584.8414,366.3207
318.2844,497.54269999999997
558.3973000000001,399.1261999999999
566.3306,500.1883
167.55279999999993,618.1466
252.70289999999977,497.54269999999997
279.1470999999999,432.46080000000006
185.94190000000003,436.4830999999997
187.1214,163.6952000000001
225.8212000000001,437.3898999999999
510.26890000000003,655.7069999999999
198.7569000000001,618.6756999999998
470.6026999999999,499.6591999999998
356.89290000000005,270.54980000000023
609.5888,232.87059999999997
387.56809999999996,656.7723999999998
616.1031,366.11210000000005
214.62339999999995,401.24270000000024
316.1688999999999,201.2349999999999
621.1697999999999,399.4224999999999
130.53099999999995,230.86570000000006
260.1072999999999,653.5976999999998
503.9223000000002,498.0717999999997
481.18039999999996,198.0601999999999
324.6310000000001,233.5112999999999
282.5848000000001,163.6851999999999
566.3306,464.20810000000006
414.5410999999999,198.0601999999999
197.69910000000004,560.4724000000001
354.2484999999997,562.0526
491.7581,398.59709999999995
236.8364999999999,369.4954
636.3697999999999,660.8364999999999
616.1031,299.4912999999999
486.9981,332.4568999999999
635.6460999999999,597.8364999999999
335.2086999999999,401.7718
531.4242999999999,463.6790000000003
278.6181999999999,399.1261999999999
542.5308,623.9598000000001
202.45900000000006,652.5394999999999
287.6091999999999,562.0598
222.0277000000001,162.6090999999999
264.8671999999999,591.6833999999999
323.57320000000004,270.54980000000023
193.46800000000007,268.96239999999966
506.8312000000001,161.81359999999995
381.7503999999999,231.3520000000001
570.0327,594.8580999999999
613.9317000000001,334.25
326.74649999999997,654.6559000000002
575.8505,623.9598000000001
573.4703999999999,162.8719000000001
587.4858999999999,398.59709999999995
512.3844999999999,228.74919999999997
251.64510000000018,160.49260000000004
246.3563999999999,400.71349999999984
234.72090000000003,305.47180000000003
178.1304,365.7916
570.5616,560.9944
396.55909999999994,403.8883000000001
156.44619999999986,164.22430000000008
521.3755000000001,366.3207
548.8774000000003,234.56960000000004
550.4640999999999,267.37509999999975
458.4385,364.7333000000003
605.7322999999999,162.8719000000001
607.4174,201.0084999999999
161.20620000000008,201.2349999999999
328.33320000000003,331.39869999999974
575.8505,656.7653
188.70810000000006,469.46360000000004
182.36149999999998,404.41740000000004
612.4839999999999,264.7327
538.0353,163.40100000000007
541.473,200.70579999999995
221.2895000000001,468.2196000000001
145.3397,362.0877999999998
282.84929999999986,197.53109999999992
124.1844000000001,165.25469999999996
393.3858,368.9662999999998
168.08169999999996,556.7686000000001
415.59889999999996,560.9944
483.2959000000001,232.45309999999995
480.1225999999997,623.9598000000001
633.4746,626.0779000000002
379.89930000000004,163.6851999999999
477.2138,163.40100000000007
330.4486999999999,368.9662999999998
412.42560000000003,593.7999
535.6552999999999,557.8195999999998
484.8824999999997,267.90419999999995
287.0803000000001,230.86570000000006
600.1791000000001,500.1883
292.3692000000001,497.54269999999997
454.73620000000005,295.94759999999997
448.3896,198.5893000000001
423.5322000000001,298.59320000000025
410.57449999999994,162.62699999999995
507.0956000000001,621.8433
379.6349,500.7174
314.31780000000003,163.15609999999992
388.6259,267.37509999999975
422.47440000000006,266.84600000000023
346.0508,163.15609999999992
419.82989999999995,330.8696
229.4321,234.56960000000004
443.8941,163.40100000000007
194.5257999999999,232.98219999999992
634.9222,563.0778
350.01739999999995,497.54269999999997
535.1264999999999,499.1301000000001
358.4794999999999,593.7999
551.5218,299.12229999999977
