x,y
239.3785,162.07690000000002
213.8757,208.4456
72.4511,228.15230000000003
237.6397,118.02659999999997
388.9177,210.764
169.2458,335.38
263.7221,229.8911
314.7277,95.42180000000002
387.7585,340.5965
75.3492,272.7822
99.6928,333.6412
64.9162,93.10340000000002
239.3785,295.38699999999994
215.035,185.2613
97.9539,291.3297
111.2849,93.68299999999999
67.8143,115.70819999999998
71.2919,206.12720000000002
315.3073,163.23610000000002
339.0713,276.2599
165.7682,273.3618
266.6202,380.58950000000004
312.9889,118.6062
391.2361,164.39530000000002
365.1537,185.84089999999998
338.4917,362.04200000000003
364.5741,318.57129999999995
390.0769,254.23469999999998
171.5643,378.27110000000005
242.8562,359.72360000000003
164.0294,161.4973
213.2961,94.84219999999999
71.2919,184.10199999999998
215.035,160.91770000000002
240.5378,275.1007
113.0238,117.447
290.3841,253.07549999999998
314.1481,275.1007
239.3785,205.5476
389.4973,296.5462
77.088,313.93449999999996
114.183,162.07690000000002
121.1383,335.9596
140.2654,184.6816
261.9833,139.4721
242.2766,380.0099
263.1425,164.97489999999993
314.7277,231.05040000000002
76.5084,293.0685
113.6034,140.05169999999998
388.3443,382.8065
262.5629,95.42180000000002
70.7123,161.4973
266.6202,359.72360000000003
90.9986,160.91770000000002
115.3422,183.5224
143.1634,293.6481
193.0098,379.4303
161.1313,93.10340000000002
144.3227,272.7822
341.3897,139.4721
289.2249,231.63
78.2472,333.6412
217.3534,378.85069999999996
137.3673,162.07690000000002
289.2249,139.4721
363.4834,381.9492
289.8045,318.57129999999995
171.5643,356.82550000000003
140.845,206.7068
341.3897,119.7654
289.2249,118.6062
191.8506,337.6984
314.7277,340.01689999999996
366.8925,118.02659999999997
315.3073,380.0099
165.7682,229.31150000000002
264.3017,297.1258
166.9274,294.80740000000003
264.8813,317.4121
290.3841,185.84089999999998
217.933,357.40509999999995
217.3534,273.3618
188.3729,116.86739999999998
266.0406,275.1007
264.3017,118.6062
145.4819,334.80039999999997
239.3785,184.6816
164.609,184.10199999999998
338.4917,208.4456
102.0112,376.5322
314.1481,186.4205
338.6226,381.9492
69.5531,138.89249999999998
239.3785,231.63
338.4917,340.01689999999996
95.0559,271.623
162.8701,140.05169999999998
73.6103,250.75709999999998
392.9749,118.6062
364.5741,298.8646
81.6675,375.32460000000003
123.4567,376.5322
147.8003,377.6915
289.8045,380.58950000000004
193.0098,316.25289999999995
339.0713,317.99170000000004
365.7333,275.6803
146.6411,355.6663
337.9121,187.00009999999997
365.1537,209.6048
365.7333,95.42180000000002
78.8268,356.2459
339.0713,296.5462
290.3841,296.5462
240.5378,251.3367
289.8045,339.43730000000005
