x,y
432.23890000000006,429.8225
330.90409999999997,266.40880000000004
256.9571000000001,329.40060000000005
359.2048,308.40329999999994
339.1205,329.40060000000005
346.4239,348.5721
307.1233,431.7621999999999
347.82130000000006,434.72849999999994
168.40329999999994,415.21569999999997
131.8863,413.3897999999999
376.5504000000001,286.4931
270.65099999999984,287.40599999999995
263.34759999999994,349.4849999999999
288.1748,393.8953999999999
351.90139999999997,266.40880000000004
432.23890000000006,410.65099999999995
431.326,387.8279
181.1843,270.06050000000016
162.01289999999995,351.31089999999995
238.69859999999994,326.66189999999995
285.2578000000001,371.39520000000005
200.35570000000007,270.06050000000016
265.1735,392.39250000000015
155.62239999999997,309.31630000000007
387.21270000000004,431.30320000000006
186.49940000000004,434.9795999999999
302.60339999999997,349.4849999999999
368.33410000000003,370.4822999999999
198.5299,350.39790000000005
306.13059999999996,393.8953999999999
266.99930000000006,265.49580000000003
160.187,271.8863
431.326,366.8306
428.58719999999994,348.5721
210.28279999999995,414.6533999999999
373.8116,265.49580000000003
173.8809000000001,309.31630000000007
192.1393999999999,391.4796
349.1626000000001,395.1313
394.8089,244.49850000000004
255.1313,306.5774999999999
241.94050000000004,410.4323999999999
319.94900000000007,329.40060000000005
390.24430000000007,369.5694
167.4903999999999,371.39520000000005
131.8863,308.40329999999994
182.09719999999993,202.50390000000004
220.44009999999992,353.1367
282.5191,223.50120000000004
427.6742999999999,328.48770000000013
424.0226,307.4904
406.6769999999999,349.4849999999999
114.54070000000002,288.3190000000001
140.10260000000005,247.2373
246.00199999999995,393.30539999999996
387.5055,348.5721
290.7354,266.40880000000004
285.2578000000001,242.67269999999985
150.7971,433.6063999999999
361.94360000000006,329.40060000000005
150.14480000000003,413.3897999999999
324.5136,394.2184
125.49580000000003,372.30809999999997
313.5585000000001,177.85500000000002
228.61980000000005,435.9091000000001
347.33680000000004,244.49850000000004
422.19669999999996,281.9285
418.5450000000001,262.75699999999995
267.8296,434.9882
219.5272,244.49850000000004
119.10530000000006,223.50120000000004
121.84410000000003,328.48770000000013
179.35839999999996,243.5856
248.74079999999992,289.2319
236.87279999999998,307.4904
219.5272,327.5748
260.60879999999986,224.41419999999994
325.4266,199.76520000000005
305.34220000000005,201.591
160.187,204.32979999999998
137.36389999999994,268.2346
191.2265,287.40599999999995
201.26869999999985,204.32979999999998
383.8538000000001,177.85500000000002
307.1681000000001,244.49850000000004
387.21270000000004,409.0384999999999
418.5450000000001,242.67269999999985
413.0673999999999,220.76250000000005
294.3870999999999,179.68079999999998
358.29189999999994,176.942
132.79920000000004,201.591
178.44550000000015,331.2265
101.75980000000004,249.06320000000005
174.79380000000003,185.15840000000003
239.61149999999998,223.50120000000004
111.80190000000005,205.2427
348.57179999999994,411.85130000000015
221.08240000000012,371.73900000000015
211.31089999999983,180.5937
193.96529999999996,162.3352
198.5299,224.41419999999994
89.89170000000001,205.2427
193.96529999999996,182.41959999999995
274.30269999999996,180.5937
256.04420000000005,156.85770000000002
283.432,200.67809999999997
414.89329999999995,196.11350000000004
406.6769999999999,173.2903
204.92039999999997,135.86040000000003
368.33410000000003,199.76520000000005
148.31899999999996,159.59640000000002
178.44550000000015,223.50120000000004
229.56939999999986,180.5937
159.27409999999998,224.41419999999994
117.27949999999998,183.33249999999998
233.22109999999998,157.77060000000006
110.88900000000001,113.95010000000002
130.06050000000005,111.21140000000003
99.02099999999996,138.59910000000002
81.67539999999997,156.85770000000002
164.75160000000005,135.86040000000003
248.74079999999992,134.94740000000002
332.73,134.03449999999998
365.59529999999995,155.0318000000001
413.0673999999999,150.46720000000005
400.28649999999993,132.20870000000002
270.65099999999984,134.03449999999998
287.99659999999994,134.03449999999998
256.9571000000001,114.86310000000003
236.87279999999998,116.68889999999999
214.96259999999995,113.95010000000002
192.1393999999999,115.77599999999995
169.31630000000007,113.95010000000002
148.31899999999996,113.95010000000002
123.66999999999996,159.59640000000002
90.80460000000005,113.95010000000002
279.7802999999999,115.77599999999995
302.60339999999997,113.95010000000002
321.7748999999999,112.12429999999983
342.7722000000001,113.03719999999998
361.94360000000006,110.29840000000002
401.2982999999999,111.8229
384.7666999999999,109.38549999999998
