x,y
330.41049999999996,40.6542
389.082,100.24969999999999
98.49650000000003,84.0804
117.8997,188.9498
271.7391,62.3673
215.92430000000002,289.3962
355.3574,348.333
311.00739999999996,141.8279
96.1866,64.2152
310.5454,163.5409
216.1841,328.2001
118.36169999999998,206.5051
174.72319999999996,164.9269
98.03460000000001,126.1206
194.58839999999998,144.5998
232.4708,103.9455
316.08910000000003,347.409
215.3775,125.1966
331.33450000000005,163.5409
116.05180000000001,125.65859999999999
99.8825,187.1019
369.6788,120.5768
336.4163,266.5625
133.60700000000003,42.5022
256.4937,224.06030000000004
292.52819999999997,102.5596
277.74480000000005,268.8724
290.2183,40.1923
217.68740000000003,350.6429
277.28279999999995,309.0647
373.83669999999995,347.871
331.33450000000005,122.42469999999999
367.83090000000004,60.5194
195.97430000000003,249.0073
157.168,205.1191
136.3789,165.3889
253.25990000000002,41.1162
118.36169999999998,166.3128
276.35889999999995,327.5439
196.43630000000002,124.2726
274.9729,347.409
235.70460000000003,287.8136
94.8007,45.274
194.1264,84.5424
354.89549999999997,243.4635
197.3089,270.2876
274.9729,223.1364
137.30289999999997,206.0431
99.8825,104.8695
213.99149999999997,84.0804
174.2613,43.4261
198.16680000000002,328.6291
214.4681,250.5545
293.91409999999996,203.2712
154.3961,85.0043
99.8825,229.14210000000003
252.33590000000004,123.3487
254.6458,165.8508
294.37609999999995,327.5439
310.0834,81.3085
98.03460000000001,166.3128
159.93990000000002,310.9126
234.78070000000002,184.33
214.9155,103.4835
213.52960000000002,42.5022
178.4337,272.0035
115.58980000000003,105.3315
232.4708,82.2325
330.41049999999996,61.4433
156.24400000000003,164.9269
118.82369999999992,229.14210000000003
237.5525,226.37020000000004
371.0648,161.693
375.22260000000006,324.31
161.32580000000002,352.0288
256.0317,203.7332
274.049,144.1378
393.70180000000005,346.947
354.89549999999997,308.1407
100.8064,331.7017
274.5109,103.4835
392.31590000000006,304.9068
134.06900000000002,65.1392
102.19240000000002,351.5668
332.25840000000005,141.8279
392.77779999999996,222.21240000000003
237.0906,348.795
257.41769999999997,348.795
336.4163,346.947
369.2169,39.2683
237.5525,270.2583
135.9169,103.4835
139.61280000000005,351.5668
198.16680000000002,289.1628
334.5683,308.6027
374.29859999999996,202.3473
273.587,164.4649
173.79930000000002,83.6184
275.43489999999997,184.33
137.76479999999998,289.6615
193.6644,64.2152
294.37609999999995,348.333
121.80810000000002,291.7367
349.35170000000005,101.6356
197.3603,352.0288
292.52819999999997,79.9226
390.006,139.056
330.87249999999995,80.8465
175.6472,229.14210000000003
296.68600000000004,267.9484
394.16380000000004,264.7146
356.74339999999995,284.1177
234.31869999999998,247.1593
98.95850000000002,147.3716
176.57119999999998,205.5811
314.70320000000004,183.8681
254.6458,144.1378
352.5856,162.155
276.82079999999996,288.7375
295.76199999999994,308.6027
100.8064,206.9671
387.6961,60.057399999999994
315.1652,286.4276
178.41910000000001,351.1049
100.8064,290.5855
99.4205,249.9312
196.43630000000002,227.29419999999996
177.95710000000003,249.9312
217.68740000000003,269.3344
392.31590000000006,181.0962
294.37609999999995,164.0029
120.67160000000001,332.1637
257.87969999999996,247.6213
122.0575,352.4908
349.81370000000004,81.7705
137.30289999999997,124.7346
100.8064,311.8365
138.22680000000003,268.8724
101.26839999999999,268.8724
313.77919999999995,224.52230000000003
