x,y
491.8085000000001,511.9095
407.1327000000001,280.81499999999994
336.56950000000006,410.47490000000005
432.7119,305.5120999999999
409.77880000000005,384.89570000000003
406.2506000000001,434.28999999999996
242.19119999999998,509.26340000000005
291.58539999999994,511.9095
138.99239999999986,481.0381
111.64919999999995,383.13170000000014
384.1995999999999,383.13170000000014
256.3037999999999,436.05409999999995
305.69810000000007,458.1051
406.2506000000001,306.39419999999996
488.2804000000001,487.2123999999999
482.98810000000003,458.98710000000005
106.35689999999988,283.4611
183.9765,361.96270000000004
283.64699999999993,381.36760000000004
331.2772,458.1051
286.29320000000007,411.3569
231.60670000000005,435.172
131.9361,360.19860000000006
340.9797000000001,510.1455000000001
135.46429999999998,436.05409999999995
306.5800999999999,434.28999999999996
432.7119,436.05409999999995
235.13480000000004,384.89570000000003
383.3176000000001,458.98710000000005
433.5939000000001,335.50149999999996
388.60979999999995,511.0274999999999
482.10609999999997,436.9361
485.63429999999994,409.5929
161.92550000000006,458.1051
461.8191999999999,283.4611
206.90949999999998,337.26559999999995
114.29529999999988,480.1560999999999
441.5323000000001,511.0274999999999
281.88300000000004,461.6332
306.5800999999999,308.15819999999997
166.3357000000001,481.9202
358.6205,385.77779999999996
436.24,409.5929
208.67360000000008,361.96270000000004
185.7406000000001,312.5684
128.40800000000002,256.9999
213.0838000000001,384.89570000000003
380.6714999999999,229.6566999999999
486.5163,385.77779999999996
488.2804000000001,360.19860000000006
459.1731,410.47490000000005
136.34629999999993,309.0403
256.3037999999999,360.19860000000006
209.5556999999999,459.8692000000001
462.7012,358.43449999999996
383.3176000000001,281.697
378.0254,254.35379999999986
115.17740000000003,431.64390000000003
383.3176000000001,409.5929
138.11040000000014,407.8287999999999
355.9743000000001,462.5153
160.16139999999996,360.19860000000006
400.0763999999999,202.3134
161.92550000000006,435.172
433.5939000000001,231.4207
486.5163,333.7374
484.7521999999999,307.2762
199.85320000000002,509.26340000000005
303.0724,254.024
206.02749999999992,259.64599999999996
106.35689999999988,336.3835
385.08169999999996,486.33040000000005
236.01690000000008,410.47490000000005
308.3442,334.61940000000004
258.94990000000007,386.6598
307.46209999999996,280.81499999999994
304.81600000000003,232.30280000000005
224.5503000000001,230.53869999999995
208.67360000000008,284.34310000000005
258.94990000000007,286.10720000000003
152.22299999999996,256.9999
401.84040000000005,152.0371
383.3176000000001,309.0403
438.0041000000001,488.0944999999999
489.16239999999993,283.4611
484.7521999999999,255.23579999999993
325.1029000000001,203.19540000000006
406.2506000000001,177.61630000000002
225.43239999999992,204.0775000000001
257.1858,335.50149999999996
183.9765,283.4611
95.77250000000004,228.77460000000008
328.63110000000006,281.697
96.6545000000001,174.97019999999998
213.96589999999992,485.4483
146.9308000000001,507.49929999999995
150.45900000000006,207.60559999999998
277.4728,175.85220000000004
276.59069999999997,229.6566999999999
408.01469999999995,359.3166
149.57690000000002,230.53869999999995
348.9179999999999,204.0775000000001
474.16769999999997,201.43140000000005
372.7330999999999,200.54930000000002
486.5163,227.89260000000002
301.28780000000006,151.15509999999995
449.4706000000001,201.43140000000005
202.49929999999995,176.7342
358.6205,254.35379999999986
251.01160000000004,231.4207
148.69489999999996,180.26239999999996
126.64389999999992,127.33999999999992
150.45900000000006,123.81179999999995
121.35160000000008,152.91910000000007
250.1295,152.0371
327.7491,153.8012000000001
428.3016,148.50890000000004
431.8298,174.97019999999998
488.2804000000001,174.08810000000005
483.87020000000007,146.74490000000003
354.21029999999996,154.68320000000017
378.0254,152.91910000000007
303.05189999999993,125.57590000000005
281.0009,125.57590000000005
251.01160000000004,127.33999999999992
227.19650000000001,122.9298
200.73530000000005,123.81179999999995
174.2739999999999,123.81179999999995
173.39200000000005,150.27300000000002
100.18269999999984,125.57590000000005
326.86699999999996,124.69389999999999
355.0923,125.57590000000005
378.90740000000005,122.9298
404.48659999999995,122.9298
430.0657000000001,122.04769999999996
483.87020000000007,122.04769999999996
457.4090000000001,122.04769999999996
