x,y
443.72230000000013,176.45180000000002
364.27369999999996,412.43319999999994
140.51969999999994,277.576
329.8035,178.3985
552.3481,112.48179999999999
422.3288,439.6465
511.83040000000005,524.3102
387.25390000000004,149.371
139.3102,215.2877
471.85580000000004,149.17660000000004
308.6376,414.2474
170.15200000000004,361.63499999999993
165.31399999999996,212.8688
171.3614,330.7932
260.86310000000003,502.5395
552.8114,173.7362
412.0375,90.13790000000002
457.40380000000016,525.5197
135.68169999999998,154.8137
474.94129999999996,380.9866
274.7721,243.1058
141.12440000000004,330.7932
361.25,325.3505
252.3967,357.4018
385.26930000000004,177.5443
385.44259999999997,117.3401
523.7037999999999,173.7362
418.70039999999995,354.37800000000004
191.3179,124.5766
193.13210000000004,213.4735
471.03679999999997,204.8588
314.68499999999995,530.3576
369.7164,469.2788
358.8311,120.9481
306.8234,356.797
306.21860000000004,324.74580000000003
278.40049999999997,386.4293
225.7881,358.6113
223.3691,330.1885
468.28909999999985,87.6874
251.79200000000003,327.1648
470.72069999999997,233.998
528.9436,290.6264
398.74390000000005,527.9387
396.32500000000005,468.0693
139.9149,242.5011
250.58249999999998,273.9476
308.6376,385.2198
482.19820000000004,496.4921
444.2686,296.08930000000004
335.24620000000004,326.56
167.12829999999997,304.1846
329.1988,122.1576
247.55880000000002,214.0782
528.9436,263.3119
553.5267,233.26589999999996
247.55880000000002,157.2326
141.12440000000004,390.0578
525.1347,85.87320000000001
391.48710000000005,382.19609999999994
531.1822000000001,379.1724
447.0001,410.264
219.74069999999995,155.41839999999996
537.8343,495.28259999999995
495.5058,171.9169
135.68169999999998,97.96800000000002
135.68169999999998,123.9719
246.34929999999997,91.3159
555.1655,288.9875
332.22249999999997,295.7182
474.3365,324.74580000000003
358.22630000000004,208.0308
194.34159999999997,301.7656
171.96619999999996,447.5081
416.28139999999996,267.2954
388.4633,296.92769999999996
219.13599999999997,124.5766
414.22259999999994,178.6369
233.64970000000005,532.1719
194.94629999999995,242.5011
192.52739999999994,94.9443
503.3641,380.3819
468.28909999999985,115.5055
396.9297,501.33
148.986,502.5396
331.6177,151.78990000000002
313.4755,501.33
164.10450000000003,184.446
150.8003,533.9861
415.6767000000001,324.74580000000003
447.7279,380.9866
344.31730000000005,529.1481
368.5069,527.9387
482.80290000000014,526.1244
364.27369999999996,355.5875
424.14300000000014,469.2788
300.7759,93.1301
246.34929999999997,182.6317
204.01739999999995,533.9861
566.8619000000001,521.8913
528.1584,319.3031
303.79970000000003,211.0545
137.49599999999998,186.2602
222.15970000000004,241.8963
281.42420000000004,418.4806
505.783,435.41330000000005
222.15970000000004,272.7381
357.62159999999994,92.5254
424.7478000000001,526.1244
500.53650000000016,266.0434
364.87850000000003,382.19609999999994
287.47170000000006,530.3576
477.96500000000003,466.2551
281.42420000000004,356.797
558.1738,405.9484
392.09180000000003,411.8284
419.30510000000004,410.6189
442.89,324.141
389.67280000000005,270.3191
139.9149,304.7894
506.99249999999984,466.2551
500.9450999999999,324.74580000000003
559.0002,347.72589999999997
369.11159999999995,442.06539999999995
286.8669,500.7253
143.54340000000002,359.21599999999995
451.3564,439.6465
477.96500000000003,407.5952
258.44410000000005,532.1719
145.35760000000005,445.6939
332.82719999999995,354.9828
540.2532999999999,523.7055
198.57479999999998,419.0853
254.21090000000004,416.0616
388.4633,237.0584
358.8311,237.0584
447.1232000000001,353.7733
253.60619999999994,444.48439999999994
390.2776,353.1686
253.60619999999994,471.093
177.40880000000004,533.9861
455.5896,496.4921
174.98990000000003,474.1167
147.17179999999996,476.5357
201.59849999999994,476.5357
144.75279999999998,419.6901
563.2334,464.4409
