136,60,143,60,143,72,136,72,
145,60,154,60,154,72,145,72,
156,59,164,59,164,73,156,73,
167,59,175,59,175,71,167,71,
186,58,192,58,192,72,186,72,
196,58,204,58,204,71,196,71,
207,58,216,58,216,71,207,71,
218,58,226,58,226,72,218,72,
146,107,155,107,155,119,146,119,
136,106,143,106,143,120,136,120,
157,107,165,107,165,120,157,120,
168,107,176,107,176,120,168,120,
178,106,186,106,186,120,178,120,
189,107,197,107,197,119,189,119,
210,106,218,106,218,121,210,121,
223,106,231,106,231,121,223,121,
234,106,242,106,242,121,234,121,
245,106,254,106,254,121,245,121,
256,105,265,105,265,121,256,121,
268,106,278,106,278,122,268,122,
280,106,290,106,290,121,280,121,
185,179,194,179,194,193,185,193,
197,180,206,180,206,194,197,194,
208,180,216,180,216,195,208,195,
220,180,227,180,227,196,220,196,
231,181,238,181,238,196,231,196,
239,182,248,182,248,196,239,196,
207,131,216,131,216,146,207,146,
195,130,205,130,205,145,195,145,
169,131,176,131,176,144,169,144,
179,131,187,131,187,144,179,144,
136,131,144,131,144,144,136,144,
146,131,154,131,154,144,146,144,
157,131,166,131,166,144,157,144,
135,155,144,155,144,167,135,167,
146,156,154,156,154,168,146,168,
157,155,165,155,165,168,157,168,
168,156,176,156,176,169,168,169,
179,157,187,157,187,169,179,169,
136,179,143,179,143,191,136,191,
146,180,155,180,155,192,146,192,
157,180,165,180,165,192,157,192,
169,180,176,180,176,193,169,193,
136,84,143,84,143,95,136,95,
147,84,154,84,154,95,147,95,
158,83,165,83,165,95,158,95,
167,83,175,83,175,95,167,95,
178,83,186,83,186,95,178,95,
190,83,197,83,197,96,190,96,
35,106,43,106,43,118,35,118,
46,106,52,106,52,118,46,118,
55,106,62,106,62,118,55,118,
48,153,55,153,55,164,48,164,
57,153,65,153,65,164,57,164,
68,153,75,153,75,165,68,165,
37,176,45,176,45,187,37,187,
47,176,55,176,55,188,47,188,
19,175,25,175,25,187,19,187,
9,175,16,175,16,187,9,187,
28,152,35,152,35,164,28,164,
38,152,45,152,45,164,38,164,
27,175,34,175,34,187,27,187,
42,61,50,61,50,72,42,72,
52,61,59,61,59,73,52,73,
42,83,50,83,50,95,42,95,
52,83,59,83,59,96,52,96,
33,61,40,61,40,72,33,72,
23,61,30,61,30,73,23,73,
33,83,40,83,40,95,33,95,
23,83,30,83,30,95,23,95,
26,106,33,106,33,118,26,118,
17,106,24,106,24,118,17,118,
13,84,21,84,21,96,13,96,
19,130,26,130,26,141,19,141,
10,129,17,129,17,141,10,141,
18,152,26,152,26,163,18,163,
14,62,21,62,21,74,14,74,
78,61,86,61,86,74,78,74,
88,61,96,61,96,73,88,73,
98,60,107,60,107,73,98,73,
79,83,86,83,86,96,79,96,
89,83,96,83,96,95,89,95,
99,83,107,83,107,95,99,95,
78,107,86,107,86,119,78,119,
89,106,96,106,96,118,89,118,
98,106,107,106,107,119,98,119,
79,130,85,130,85,142,79,142,
88,130,96,130,96,143,88,143,
98,130,106,130,106,143,98,143,
78,153,85,153,85,165,78,165,
88,153,96,153,96,165,88,165,
98,153,106,153,106,166,98,166,
78,177,84,177,84,189,78,189,
88,177,95,177,95,188,88,188,
98,177,105,177,105,190,98,190,
294,58,304,58,304,72,294,72,
308,57,316,57,316,71,308,71,
320,57,329,57,329,72,320,72,
296,82,305,82,305,96,296,96,
308,82,316,82,316,97,308,97,
320,82,329,82,329,97,320,97,
297,107,305,107,305,121,297,121,
309,108,317,108,317,121,309,121,
321,108,331,108,331,122,321,122,
297,133,306,133,306,147,297,147,
309,134,317,134,317,148,309,148,
321,135,330,135,330,149,321,149,
296,158,306,158,306,174,296,174,
309,159,318,159,318,174,309,174,
321,159,331,159,331,175,321,175,
296,184,306,184,306,200,296,200,
310,185,319,185,319,200,310,200,
323,185,331,185,331,200,323,200,
