330,161,373,161,373,239,330,239,
389,161,439,161,439,239,389,239,
459,164,500,164,500,241,459,241,
598,166,639,166,639,239,598,239,
661,166,709,166,709,243,661,243,
727,164,770,164,770,241,727,241,
864,168,907,168,907,245,864,245,
930,168,975,168,975,245,930,245,
993,168,1041,168,1041,239,993,239,
1193,170,1243,170,1243,243,1193,243,
1266,170,1314,170,1314,248,1266,248,
1330,170,1375,170,1375,248,1330,248,
1466,170,1511,170,1511,252,1466,252,
1534,175,1582,175,1582,250,1534,250,
1600,182,1645,182,1645,255,1600,255,
191,384,234,384,234,457,191,457,
257,386,305,386,305,457,257,457,
330,386,370,386,370,459,330,459,
457,391,502,391,502,464,457,464,
525,391,570,391,570,468,525,468,
593,389,630,389,630,466,593,466,
727,386,770,386,770,461,727,461,
791,391,841,391,841,468,791,468,
859,393,902,393,902,459,859,459,
993,391,1039,391,1039,461,993,461,
1057,391,1107,391,1107,468,1057,468,
1127,395,1166,395,1166,466,1127,466,
1264,391,1307,391,1307,464,1264,464,
1334,393,1375,393,1375,475,1334,475,
1391,393,1439,393,1439,466,1391,466,
1459,391,1516,391,1516,477,1459,477,
189,609,239,609,239,682,189,682,
257,607,302,607,302,689,257,689,
318,609,361,609,361,686,318,686,
450,609,493,609,493,689,450,689,
520,609,580,609,580,691,520,691,
593,614,641,614,641,691,593,691,
723,611,773,611,773,693,723,693,
793,614,834,614,834,689,793,689,
925,614,973,614,973,691,925,691,
991,616,1036,616,1036,695,991,695,
1057,614,1098,614,1098,700,1057,700,
1189,623,1243,623,1243,695,1189,695,
1259,620,1309,620,1309,698,1259,698,
1327,620,1370,620,1370,700,1327,700,
1391,623,1441,623,1441,709,1391,709,
189,827,236,827,236,916,189,916,
257,832,298,832,298,907,257,907,
389,832,430,832,430,907,389,907,
455,834,500,834,500,914,455,914,
516,839,559,839,559,914,516,914,
655,834,700,834,700,909,655,909,
720,836,770,836,770,916,720,916,
786,839,825,839,825,918,786,918,
918,836,966,836,966,920,918,920,
989,843,1034,843,1034,923,989,923,
1055,843,1100,843,1100,918,1055,918,
1191,845,1236,845,1236,932,1191,932,
1257,845,1305,845,1305,930,1257,930,
1318,848,1368,848,1368,925,1318,925,
1386,852,1436,852,1436,927,1386,927,
189,1052,236,1052,236,1125,189,1125,
252,1055,300,1055,300,1136,252,1136,
323,1059,364,1059,364,1134,323,1134,
452,1057,498,1057,498,1132,452,1132,
516,1059,568,1059,568,1139,516,1139,
586,1061,632,1061,632,1136,586,1136,
718,1059,766,1059,766,1132,718,1132,
789,1057,834,1057,834,1143,789,1143,
857,1061,898,1061,898,1139,857,1139,
984,1073,1032,1073,1032,1141,984,1141,
1057,1073,1100,1073,1100,1150,1057,1150,
1125,1077,1164,1077,1164,1148,1125,1148,
1259,1077,1300,1077,1300,1152,1259,1152,
1323,1075,1370,1075,1370,1148,1323,1148,
1389,1070,1430,1070,1430,1150,1389,1150,
1452,1077,1502,1077,1502,1157,1452,1157,
318,1498,368,1498,368,1573,318,1573,
389,1498,432,1498,432,1577,389,1577,
455,1500,498,1500,498,1575,455,1575,
584,1505,630,1505,630,1580,584,1580,
655,1505,702,1505,702,1582,655,1582,
723,1505,764,1505,764,1577,723,1577,
920,1509,968,1509,968,1584,920,1584,
982,1511,1034,1511,1034,1582,982,1582,
1048,1509,1093,1509,1093,1580,1048,1580,
1186,1511,1230,1511,1230,1586,1186,1586,
1248,1509,1300,1509,1300,1589,1248,1589,
1318,1520,1361,1520,1361,1591,1318,1591,
1452,1516,1500,1516,1500,1586,1452,1586,
1514,1518,1557,1518,1557,1591,1514,1591,
193,1714,236,1714,236,1780,193,1780,
255,1718,302,1718,302,1793,255,1793,
320,1720,361,1720,361,1795,320,1795,
452,1723,500,1723,500,1795,452,1795,
520,1723,568,1723,568,1800,520,1800,
586,1730,625,1730,625,1800,586,1800,
720,1727,766,1727,766,1800,720,1800,
786,1725,832,1725,832,1802,786,1802,
855,1725,895,1725,895,1795,855,1795,
984,1727,1032,1727,1032,1807,984,1807,
1052,1730,1098,1730,1098,1807,1052,1807,
1118,1734,1161,1734,1161,1807,1118,1807,
1250,1734,1291,1734,1291,1805,1250,1805,
1316,1736,1359,1736,1359,1807,1316,1807,
1380,1739,1418,1739,1418,1807,1380,1807,
1448,1739,1493,1739,1493,1814,1448,1814,
191,1930,239,1930,239,2014,191,2014,
255,1934,300,1934,300,2009,255,2009,
384,1936,427,1936,427,2014,384,2014,
452,1945,502,1945,502,2020,452,2020,
525,1950,566,1950,566,2016,525,2016,
655,1943,698,1943,698,2016,655,2016,
714,1945,764,1945,764,2023,714,2023,
786,1950,825,1950,825,2023,786,2023,
918,1948,959,1948,959,2025,918,2025,
982,1948,1030,1948,1030,2025,982,2025,
1045,1955,1086,1955,1086,2027,1045,2027,
1180,1952,1225,1952,1225,2027,1180,2027,
1248,1955,1293,1955,1293,2027,1248,2027,
1314,1957,1357,1957,1357,2027,1314,2027,
1380,1957,1430,1957,1430,2034,1380,2034,
191,2157,236,2157,236,2230,191,2230,
255,2155,309,2155,309,2227,255,2227,
327,2159,373,2159,373,2234,327,2234,
455,2155,500,2155,500,2225,455,2225,
525,2157,568,2157,568,2234,525,2234,
586,2164,632,2164,632,2234,586,2234,
718,2164,764,2164,764,2236,718,2236,
782,2161,830,2161,830,2243,782,2243,
848,2168,893,2168,893,2241,848,2241,
982,2164,1030,2164,1030,2236,982,2236,
1043,2168,1095,2168,1095,2245,1043,2245,
1111,2173,1157,2173,1157,2245,1111,2245,
1243,2168,1293,2168,1293,2250,1243,2250,
1307,2175,1350,2175,1350,2248,1307,2248,
1373,2173,1420,2173,1420,2250,1373,2250,
198,2361,248,2361,248,2441,198,2441,
268,2364,309,2364,309,2439,268,2439,
325,2368,368,2368,368,2443,325,2443,
457,2373,502,2373,502,2445,457,2445,
525,2368,570,2368,570,2448,525,2448,
589,2375,634,2375,634,2443,589,2443,
714,2377,764,2377,764,2455,714,2455,
782,2377,830,2377,830,2455,782,2455,
845,2380,886,2380,886,2452,845,2452,
977,2382,1025,2382,1025,2457,977,2457,
1041,2384,1091,2384,1091,2464,1041,2464,
1109,2386,1155,2386,1155,2461,1109,2461,
1241,2386,1284,2386,1284,2464,1241,2464,
1307,2389,1350,2389,1350,2468,1307,2468,
1370,2391,1416,2391,1416,2461,1370,2461,
1441,2395,1484,2395,1484,2470,1441,2470,
332,2786,382,2786,382,2859,332,2859,
402,2789,450,2789,450,2868,402,2868,
464,2795,502,2795,502,2864,464,2864,
595,2793,639,2793,639,2864,595,2864,
659,2798,705,2798,705,2868,659,2868,
720,2807,766,2807,766,2873,720,2873,
852,2805,893,2805,893,2873,852,2873,
918,2809,964,2809,964,2882,918,2882,
982,2811,1023,2811,1023,2880,982,2880,
1109,2811,1152,2811,1152,2884,1109,2884,
1170,2814,1216,2814,1216,2891,1170,2891,
1239,2814,1282,2814,1282,2882,1239,2882,
1364,2816,1414,2816,1414,2889,1364,2889,
1432,2818,1477,2818,1477,2898,1432,2898,
1498,2818,1543,2818,1543,2895,1498,2895,
2470,2841,2523,2841,2523,2914,2470,2914,
2541,2834,2580,2834,2580,2909,2541,2909,
2602,2834,2648,2834,2648,2909,2602,2909,
