1278,1414,1354,1414,1354,1529,1278,1529,
1386,1407,1458,1407,1458,1532,1386,1532,
1497,1407,1564,1407,1564,1531,1497,1531,
1700,1410,1771,1410,1771,1527,1700,1527,
1798,1412,1873,1412,1873,1527,1798,1527,
1905,1408,1975,1408,1975,1525,1905,1525,
2008,1408,2083,1408,2083,1525,2008,1525,
2215,1402,2286,1402,2286,1515,2215,1515,
2317,1405,2388,1405,2388,1519,2317,1519,
2420,1400,2490,1400,2490,1522,2420,1522,
2631,1397,2705,1397,2705,1510,2631,1510,
2734,1397,2810,1397,2810,1517,2734,1517,
2834,1392,2915,1392,2915,1520,2834,1520,
2942,1392,3020,1392,3020,1515,2942,1515,
3049,1390,3124,1390,3124,1507,3049,1507,
3153,1393,3234,1393,3234,1512,3153,1512,
1285,1576,1368,1576,1368,1693,1285,1693,
1386,1576,1464,1576,1464,1693,1386,1693,
1483,1575,1569,1575,1569,1695,1483,1695,
1705,1576,1773,1576,1773,1693,1705,1693,
1807,1575,1873,1575,1873,1692,1807,1692,
1910,1571,1981,1571,1981,1695,1910,1695,
2115,1573,2186,1573,2186,1688,2115,1688,
2217,1571,2292,1571,2292,1688,2217,1688,
2420,1571,2498,1571,2498,1683,2420,1683,
2529,1566,2602,1566,2602,1686,2529,1686,
2634,1563,2707,1563,2707,1686,2634,1686,
2741,1561,2819,1561,2819,1686,2741,1686,
2846,1564,2920,1564,2920,1690,2846,1690,
1278,1746,1358,1746,1358,1866,1278,1866,
1383,1746,1461,1746,1461,1866,1383,1866,
1490,1739,1568,1739,1568,1873,1490,1873,
1703,1741,1775,1741,1775,1856,1703,1856,
1808,1739,1878,1739,1878,1858,1808,1858,
1907,1737,1985,1737,1985,1859,1907,1859,
2010,1731,2085,1731,2085,1858,2010,1858,
2120,1731,2193,1731,2193,1854,2120,1854,
2329,1729,2415,1729,2415,1854,2329,1854,
2431,1729,2503,1729,2503,1851,2431,1851,
2639,1729,2719,1729,2719,1858,2639,1858,
2742,1731,2824,1731,2824,1863,2742,1863,
1283,1907,1356,1907,1356,2041,1283,2041,
1383,1912,1466,1912,1466,2041,1383,2041,
1488,1910,1569,1910,1569,2041,1488,2041,
1698,1907,1778,1907,1778,2029,1698,2029,
1805,1907,1878,1907,1878,2031,1805,2031,
1910,1902,1990,1902,1990,2029,1910,2029,
2014,1903,2092,1903,2092,2027,2014,2027,
2227,1897,2298,1897,2298,2019,2227,2019,
2331,1897,2402,1897,2402,2020,2331,2020,
2537,1898,2617,1898,2617,2017,2537,2017,
2649,1900,2727,1900,2727,2024,2649,2024,
1280,2085,1354,2085,1354,2203,1280,2203,
1381,2083,1456,2083,1456,2207,1381,2207,
1488,2078,1571,2078,1571,2207,1488,2207,
1595,2076,1669,2076,1669,2208,1595,2208,
1808,2076,1876,2076,1876,2181,1808,2181,
1914,2075,1983,2075,1983,2192,1914,2192,
2019,2073,2095,2073,2095,2192,2019,2192,
2124,2071,2197,2071,2197,2195,2124,2195,
2225,2073,2302,2073,2302,2195,2225,2195,
2432,2068,2508,2068,2508,2200,2432,2200,
2546,2066,2625,2066,2625,2198,2546,2198,
2753,2068,2829,2068,2829,2186,2753,2186,
2856,2068,2931,2068,2931,2193,2856,2193,
1280,2254,1363,2254,1363,2371,1280,2371,
1381,2256,1466,2256,1466,2378,1381,2378,
1600,2251,1675,2251,1675,2373,1600,2373,
1697,2251,1781,2251,1781,2381,1697,2381,
1914,2242,1995,2242,1995,2375,1914,2375,
2020,2241,2100,2241,2100,2373,2020,2373,
2122,2241,2202,2241,2202,2368,2122,2368,
2341,2242,2414,2242,2414,2366,2341,2366,
2549,2237,2624,2237,2624,2366,2549,2366,
2658,2237,2734,2237,2734,2368,2658,2368,
1278,2417,1347,2417,1347,2549,1278,2549,
1381,2422,1454,2422,1454,2551,1381,2551,
1493,2420,1566,2420,1566,2551,1493,2551,
1702,2420,1781,2420,1781,2551,1702,2551,
1808,2417,1883,2417,1883,2547,1808,2547,
1919,2415,1985,2415,1985,2542,1919,2542,
2029,2414,2097,2414,2097,2549,2029,2549,
2231,2412,2307,2412,2307,2532,2231,2532,
2342,2412,2422,2412,2422,2536,2342,2536,
2556,2414,2632,2414,2632,2539,2556,2539,
2656,2417,2732,2417,2732,2539,2656,2539,
2768,2414,2841,2414,2841,2541,2768,2541,
1281,2593,1354,2593,1354,2725,1281,2725,
1381,2595,1456,2595,1456,2724,1381,2724,
1490,2593,1569,2593,1569,2727,1490,2727,
1705,2593,1776,2593,1776,2708,1705,2708,
1812,2593,1883,2593,1883,2710,1812,2710,
1917,2593,1993,2593,1993,2719,1917,2719,
2129,2593,2205,2593,2205,2710,2129,2710,
2239,2592,2319,2592,2319,2710,2239,2710,
2447,2588,2525,2588,2525,2702,2447,2702,
2558,2586,2629,2586,2629,2710,2558,2710,
2656,2590,2736,2590,2736,2715,2656,2715,
