310,164,354,164,354,256,310,256,
374,164,418,164,418,250,374,250,
437,164,482,164,482,250,437,250,
562,161,612,161,612,250,562,250,
635,161,685,161,685,250,635,250,
704,164,743,164,743,250,704,250,
824,161,876,161,876,242,824,242,
893,158,943,158,943,244,893,244,
957,156,1001,156,1001,247,957,247,
1087,161,1137,161,1137,247,1087,247,
1157,164,1207,164,1207,253,1157,253,
1224,164,1268,164,1268,253,1224,253,
1357,158,1401,158,1401,250,1357,250,
1415,167,1468,167,1468,256,1415,256,
1487,167,1540,167,1540,256,1487,256,
1618,169,1668,169,1668,261,1618,261,
1693,169,1740,169,1740,258,1693,258,
1760,169,1801,169,1801,258,1760,258,
1890,169,1937,169,1937,256,1890,256,
1951,167,2001,167,2001,261,1951,261,
2018,178,2062,178,2062,258,2018,258,
2143,183,2187,183,2187,264,2143,264,
2215,186,2265,186,2265,272,2215,272,
2276,189,2324,189,2324,269,2276,269,
2407,181,2454,181,2454,267,2407,267,
2482,186,2529,186,2529,269,2482,269,
2546,189,2585,189,2585,264,2546,264,
185,389,226,389,226,475,185,475,
246,392,290,392,290,478,246,478,
307,389,351,389,351,478,307,478,
501,386,549,386,549,469,501,469,
568,386,610,386,610,472,568,472,
629,386,671,386,671,475,629,475,
757,386,804,386,804,467,757,467,
829,378,876,378,876,467,829,467,
896,383,937,383,937,467,896,467,
190,611,235,611,235,694,190,694,
251,608,296,608,296,692,251,692,
318,611,360,611,360,697,318,697,
440,608,487,608,487,692,440,692,
501,606,551,606,551,692,501,692,
571,603,615,603,615,697,571,697,
699,608,746,608,746,697,699,697,
760,608,807,608,807,692,760,692,
829,611,874,611,874,692,829,692,
960,606,1010,606,1010,686,960,686,
1029,611,1079,611,1079,697,1029,697,
1093,608,1137,608,1137,689,1093,689,
1226,608,1274,608,1274,694,1226,694,
1293,611,1337,611,1337,694,1293,694,
1357,614,1399,614,1399,692,1357,692,
1487,619,1537,619,1537,700,1487,700,
1557,611,1607,611,1607,700,1557,700,
1624,611,1665,611,1665,697,1624,697,
1757,617,1801,617,1801,697,1757,697,
1821,614,1868,614,1868,697,1821,697,
1887,622,1929,622,1929,697,1887,697,
1954,622,2001,622,2001,697,1954,697,
187,825,235,825,235,908,187,908,
254,828,299,828,299,911,254,911,
382,825,421,825,421,911,382,911,
437,831,487,831,487,911,437,911,
507,831,551,831,551,914,507,914,
635,825,682,825,682,917,635,917,
693,825,746,825,746,917,693,917,
765,828,812,828,812,908,765,908,
899,831,946,831,946,911,899,911,
965,831,1007,831,1007,911,965,911,
1093,836,1140,836,1140,917,1093,917,
1160,836,1210,836,1210,917,1160,917,
1226,839,1268,839,1268,914,1226,914,
1357,836,1407,836,1407,917,1357,917,
1421,839,1468,839,1468,914,1421,914,
1554,839,1601,839,1601,919,1554,919,
1621,839,1671,839,1671,925,1621,925,
1687,842,1729,842,1729,919,1687,919,
1746,836,1796,836,1796,922,1746,922,
190,1050,232,1050,232,1125,190,1125,
254,1056,301,1056,301,1125,254,1125,
315,1056,354,1056,354,1128,315,1128,
449,1047,490,1047,490,1131,449,1131,
507,1047,557,1047,557,1128,507,1128,
571,1044,615,1044,615,1125,571,1125,
704,1044,749,1044,749,1128,704,1128,
765,1050,807,1050,807,1128,765,1128,
890,1047,946,1047,946,1133,890,1133,
968,1056,1010,1056,1010,1133,968,1133,
1093,1053,1140,1053,1140,1131,1093,1131,
1157,1053,1207,1053,1207,1136,1157,1136,
1226,1056,1274,1056,1274,1142,1226,1142,
1351,1056,1404,1056,1404,1142,1351,1142,
1415,1061,1474,1061,1474,1139,1415,1139,
1490,1058,1535,1058,1535,1136,1490,1136,
1621,1061,1665,1061,1665,1136,1621,1136,
1682,1056,1732,1056,1732,1144,1682,1144,
1751,1058,1793,1058,1793,1139,1751,1139,
1812,1056,1865,1056,1865,1142,1812,1142,
190,1264,243,1264,243,1344,190,1344,
260,1261,301,1261,301,1339,260,1339,
379,1267,421,1267,421,1342,379,1342,
449,1264,496,1264,496,1342,449,1342,
512,1264,554,1264,554,1344,512,1344,
640,1264,682,1264,682,1339,640,1339,
704,1267,749,1267,749,1347,704,1347,
771,1264,812,1264,812,1342,771,1342,
