261,134,289,134,289,165,261,165,
294,134,318,134,318,165,294,165,
321,133,348,133,348,164,321,164,
224,181,253,181,253,216,224,216,
259,181,283,181,283,216,259,216,
285,181,313,181,313,213,285,213,
343,176,371,176,371,210,343,210,
375,176,398,176,398,209,375,209,
403,175,430,175,430,208,403,208,
433,174,459,174,459,207,433,207,
512,173,538,173,538,206,512,206,
540,172,567,172,567,205,540,205,
569,171,598,171,598,203,569,203,
601,170,625,170,625,203,601,203,
699,169,727,169,727,200,699,200,
726,167,751,167,751,201,726,201,
754,167,787,167,787,200,754,200,
195,234,227,234,227,271,195,271,
231,234,257,234,257,271,231,271,
261,233,290,233,290,269,261,269,
290,233,318,233,318,268,290,268,
591,254,623,254,623,290,591,290,
557,255,590,255,590,292,557,292,
526,256,556,256,556,292,526,292,
157,293,191,293,191,333,157,333,
195,293,221,293,221,334,195,334,
228,293,260,293,260,332,228,332,
261,292,290,292,290,330,261,330,
117,358,154,358,154,401,117,401,
160,357,187,357,187,400,160,400,
191,356,225,356,225,398,191,398,
224,355,256,355,256,398,224,398,
567,351,602,351,602,393,567,393,
533,353,566,353,566,393,533,393,
604,352,636,352,636,393,604,393,
78,426,118,426,118,475,78,475,
123,427,153,427,153,474,123,474,
155,425,191,425,191,473,155,473,
193,424,227,424,227,470,193,470,
228,423,262,423,262,469,228,469,
