13,97,27,97,27,121,13,121,
29,97,47,97,47,122,29,122,
49,97,66,97,66,122,49,122,
74,94,91,94,91,119,74,119,
91,93,109,93,109,120,91,120,
111,94,128,94,128,120,111,120,
138,94,153,94,153,120,138,120,
156,94,173,94,173,121,156,121,
174,94,191,94,191,120,174,120,
199,95,216,95,216,120,199,120,
218,94,233,94,233,119,218,119,
237,94,253,94,253,119,237,119,
263,94,278,94,278,117,263,117,
281,94,298,94,298,118,281,118,
300,94,316,94,316,118,300,118,
324,93,341,93,341,118,324,118,
343,93,358,93,358,117,343,117,
11,130,27,130,27,154,11,154,
28,131,44,131,44,155,28,155,
46,130,64,130,64,154,46,154,
72,127,89,127,89,154,72,154,
92,127,109,127,109,152,92,152,
136,129,154,129,154,153,136,153,
154,127,170,127,170,152,154,152,
171,128,189,128,189,154,171,154,
198,126,214,126,214,153,198,153,
216,125,233,125,233,153,216,153,
234,127,252,127,252,153,234,153,
258,125,277,125,277,153,258,153,
278,126,295,126,295,153,278,153,
296,127,315,127,315,152,296,152,
323,125,339,125,339,151,323,151,
342,127,357,127,357,150,342,150,
360,126,375,126,375,151,360,151,
8,162,26,162,26,185,8,185,
27,162,44,162,44,186,27,186,
44,161,62,161,62,185,44,185,
71,161,89,161,89,186,71,186,
90,161,107,161,107,187,90,187,
108,162,125,162,125,187,108,187,
134,161,151,161,151,185,134,185,
151,161,170,161,170,185,151,185,
171,161,188,161,188,185,171,185,
195,160,213,160,213,185,195,185,
215,161,231,161,231,186,215,186,
232,159,249,159,249,185,232,185,
257,160,276,160,276,184,257,184,
277,159,292,159,292,183,277,183,
294,159,311,159,311,183,294,183,
319,157,337,157,337,183,319,183,
339,157,354,157,354,183,339,183,
356,157,375,157,375,183,356,183,
71,194,87,194,87,219,71,219,
87,193,106,193,106,220,87,220,
106,194,122,194,122,220,106,220,
131,194,149,194,149,217,131,217,
151,192,166,192,166,219,151,219,
167,194,186,194,186,220,167,220,
194,193,211,193,211,219,194,219,
211,192,230,192,230,220,211,220,
230,192,247,192,247,219,230,219,
256,191,274,191,274,217,256,217,
274,192,290,192,290,218,274,218,
292,191,309,191,309,216,292,216,
318,193,334,193,334,216,318,216,
336,192,352,192,352,216,336,216,
354,191,371,191,371,217,354,217,
68,226,86,226,86,250,68,250,
86,226,105,226,105,252,86,252,
105,226,122,226,122,252,105,252,
129,226,149,226,149,251,129,251,
149,225,166,225,166,254,149,254,
167,226,186,226,186,252,167,252,
193,226,210,226,210,251,193,251,
211,226,227,226,227,252,211,252,
229,227,247,227,247,251,229,251,
316,223,332,223,332,250,316,250,
335,224,352,224,352,249,335,249,
352,224,369,224,369,248,352,248,
312,254,330,254,330,280,312,280,
331,254,347,254,347,280,331,280,
351,254,367,254,367,279,351,279,
0,1,16,1,16,23,0,23,
46,0,61,0,61,22,46,22,
66,1,78,1,78,21,66,21,
83,0,98,0,98,22,83,22,
110,0,125,0,125,23,110,23,
129,0,144,0,144,22,129,22,
147,0,161,0,161,21,147,21,
