53,70,79,70,79,116,53,116,
97,69,124,69,124,116,97,116,
164,67,193,67,193,113,164,113,
213,68,241,68,241,115,213,115,
282,67,310,67,310,113,282,113,
332,68,359,68,359,112,332,112,
402,68,429,68,429,112,402,112,
450,68,479,68,479,112,450,112,
523,70,549,70,549,112,523,112,
571,67,598,67,598,113,571,113,
51,171,79,171,79,217,51,217,
96,171,124,171,124,217,96,217,
161,169,191,169,191,217,161,217,
209,170,241,170,241,217,209,217,
281,169,311,169,311,215,281,215,
332,169,359,169,359,216,332,216,
401,169,429,169,429,215,401,215,
450,167,480,167,480,214,450,214,
523,166,549,166,549,212,523,212,
571,169,596,169,596,213,571,213,
