51,101,72,101,72,132,51,132,
52,145,72,145,72,175,52,175,
52,185,74,185,74,214,52,214,
52,227,74,227,74,258,52,258,
52,270,73,270,73,303,52,303,
52,315,73,315,73,345,52,345,
51,359,72,359,72,389,51,389,
52,402,72,402,72,434,52,434,
51,445,72,445,72,477,51,477,
49,489,72,489,72,520,49,520,
445,106,469,106,469,138,445,138,
445,149,469,149,469,180,445,180,
448,190,470,190,470,220,448,220,
448,232,469,232,469,264,448,264,
448,276,470,276,470,307,448,307,
447,320,469,320,469,352,447,352,
445,493,466,493,466,526,445,526,
445,451,466,451,466,482,445,482,
445,407,468,407,468,438,445,438,
445,364,469,364,469,395,445,395,
