258,148,305,148,305,230,258,230,
325,148,368,148,368,228,325,228,
460,150,510,150,510,235,460,235,
525,153,570,153,570,225,525,225,
660,143,708,143,708,223,660,223,
728,143,780,143,780,230,728,230,
800,143,843,143,843,223,800,223,
928,145,975,145,975,228,928,228,
1000,143,1048,143,1048,225,1000,225,
1068,143,1115,143,1115,218,1068,218,
1278,148,1323,148,1323,228,1278,228,
1348,148,1393,148,1393,230,1348,230,
1415,155,1458,155,1458,225,1415,225,
1548,153,1595,153,1595,233,1548,233,
1620,153,1668,153,1668,238,1620,238,
1685,163,1723,163,1723,235,1685,235,
1820,155,1868,155,1868,243,1820,243,
1890,160,1938,160,1938,240,1890,240,
128,383,170,383,170,465,128,465,
198,378,243,378,243,463,198,463,
260,385,303,385,303,460,260,460,
398,383,440,383,440,463,398,463,
468,383,508,383,508,460,468,460,
593,378,643,378,643,460,593,460,
660,375,710,375,710,455,660,455,
725,380,775,380,775,455,725,455,
865,378,910,378,910,458,865,458,
930,378,975,378,975,458,930,458,
1000,378,1048,378,1048,455,1000,455,
1140,378,1190,378,1190,455,1140,455,
1208,380,1250,380,1250,453,1208,453,
1343,380,1390,380,1390,460,1343,460,
1408,378,1455,378,1455,458,1408,458,
1548,383,1593,383,1593,468,1548,468,
1615,383,1665,383,1665,470,1615,470,
1685,385,1728,385,1728,468,1685,468,
1750,383,1798,383,1798,468,1750,468,
133,613,178,613,178,693,133,693,
193,613,245,613,245,690,193,690,
265,610,310,610,310,683,265,683,
395,613,440,613,440,680,395,680,
460,605,505,605,505,690,460,690,
525,610,573,610,573,685,525,685,
668,608,715,608,715,688,668,688,
730,603,773,603,773,685,730,685,
865,608,913,608,913,693,865,693,
933,608,980,608,980,683,933,683,
1073,605,1115,605,1115,685,1073,685,
1133,608,1190,608,1190,690,1133,690,
1210,610,1253,610,1253,680,1210,680,
1338,613,1388,613,1388,695,1338,695,
1410,613,1458,613,1458,693,1410,693,
1480,615,1520,615,1520,690,1480,690,
1615,613,1660,613,1660,695,1615,695,
1678,613,1728,613,1728,695,1678,695,
1748,615,1793,615,1793,695,1748,695,
1823,615,1865,615,1865,698,1823,698,
130,838,180,838,180,920,130,920,
203,830,245,830,245,913,203,913,
268,835,308,835,308,920,268,920,
400,835,445,835,445,918,400,918,
463,830,513,830,513,920,463,920,
530,840,575,840,575,915,530,915,
668,838,710,838,710,913,668,913,
733,833,778,833,778,915,733,915,
805,838,845,838,845,918,805,918,
935,833,978,833,978,915,935,915,
1008,835,1053,835,1053,918,1008,918,
1070,838,1115,838,1115,910,1070,910,
1210,845,1255,845,1255,923,1210,923,
1278,843,1320,843,1320,925,1278,925,
1340,848,1383,848,1383,923,1340,923,
1475,850,1525,850,1525,928,1475,928,
1543,848,1590,848,1590,928,1543,928,
1615,845,1658,845,1658,920,1615,920,
1745,848,1790,848,1790,918,1745,918,
1818,853,1863,853,1863,925,1818,925,
1883,843,1925,843,1925,933,1883,933,
1953,853,1993,853,1993,930,1953,930,
133,1058,183,1058,183,1143,133,1143,
205,1058,253,1058,253,1145,205,1145,
273,1058,315,1058,315,1140,273,1140,
398,1063,443,1063,443,1145,398,1145,
465,1063,513,1063,513,1145,465,1145,
540,1060,578,1060,578,1145,540,1145,
668,1060,710,1060,710,1143,668,1143,
738,1065,785,1065,785,1145,738,1145,
805,1068,848,1068,848,1143,805,1143,
938,1068,983,1068,983,1140,938,1140,
1005,1063,1053,1063,1053,1148,1005,1148,
1068,1073,1115,1073,1115,1143,1068,1143,
1210,1070,1255,1070,1255,1150,1210,1150,
1273,1073,1318,1073,1318,1145,1273,1145,
1405,1073,1455,1073,1455,1153,1405,1153,
1475,1075,1520,1075,1520,1145,1475,1145,
1610,1073,1658,1073,1658,1155,1610,1155,
1683,1075,1728,1075,1728,1155,1683,1155,
1745,1078,1785,1078,1785,1153,1745,1153,
1813,1073,1860,1073,1860,1155,1813,1155,
275,1505,315,1505,315,1595,275,1595,
343,1503,383,1503,383,1590,343,1590,
408,1510,450,1510,450,1583,408,1583,
535,1508,585,1508,585,1588,535,1588,
600,1508,650,1508,650,1588,600,1588,
673,1513,713,1513,713,1588,673,1588,
805,1510,853,1510,853,1588,805,1588,
878,1508,923,1508,923,1588,878,1588,
945,1508,985,1508,985,1585,945,1585,
1075,1510,1123,1510,1123,1590,1075,1590,
1145,1513,1188,1513,1188,1598,1145,1598,
1208,1520,1253,1520,1253,1598,1208,1598,
1343,1515,1385,1515,1385,1595,1343,1595,
1405,1510,1455,1510,1455,1595,1405,1595,
1475,1515,1518,1515,1518,1595,1475,1595,
1673,1515,1720,1515,1720,1593,1673,1593,
1743,1518,1790,1518,1790,1600,1743,1600,
1808,1518,1853,1518,1853,1600,1808,1600,
1938,1523,1985,1523,1985,1598,1938,1598,
2010,1523,2058,1523,2058,1603,2010,1603,
2075,1525,2123,1525,2123,1605,2075,1605,
145,1725,193,1725,193,1805,145,1805,
215,1728,258,1728,258,1805,215,1805,
278,1728,315,1728,315,1808,278,1808,
408,1735,455,1735,455,1805,408,1805,
478,1730,523,1730,523,1808,478,1808,
540,1738,580,1738,580,1810,540,1810,
675,1738,718,1738,718,1815,675,1815,
740,1738,788,1738,788,1815,740,1815,
813,1740,850,1740,850,1810,813,1810,
950,1740,990,1740,990,1808,950,1808,
1013,1738,1050,1738,1050,1813,1013,1813,
1075,1743,1118,1743,1118,1815,1075,1815,
1210,1740,1255,1740,1255,1813,1210,1813,
1278,1738,1320,1738,1320,1818,1278,1818,
1340,1740,1385,1740,1385,1813,1340,1813,
1475,1745,1520,1745,1520,1818,1475,1818,
1540,1740,1578,1740,1578,1815,1540,1815,
1673,1745,1715,1745,1715,1815,1673,1815,
1738,1745,1785,1745,1785,1818,1738,1818,
1805,1750,1850,1750,1850,1820,1805,1820,
1870,1745,1915,1745,1915,1818,1870,1818,
155,1948,195,1948,195,2023,155,2023,
215,1945,260,1945,260,2025,215,2025,
280,1958,318,1958,318,2025,280,2025,
413,1950,453,1950,453,2020,413,2020,
475,1950,523,1950,523,2030,475,2030,
543,1955,585,1955,585,2025,543,2025,
678,1955,718,1955,718,2033,678,2033,
745,1958,785,1958,785,2028,745,2028,
808,1963,853,1963,853,2033,808,2033,
940,1950,988,1950,988,2030,940,2030,
1008,1953,1055,1953,1055,2033,1008,2033,
1075,1950,1115,1950,1115,2033,1075,2033,
1205,1955,1250,1955,1250,2038,1205,2038,
1275,1955,1318,1955,1318,2035,1275,2035,
1405,1950,1455,1950,1455,2040,1405,2040,
1473,1958,1520,1958,1520,2038,1473,2038,
1540,1958,1583,1958,1583,2035,1540,2035,
1663,1963,1715,1963,1715,2038,1663,2038,
1740,1963,1783,1963,1783,2040,1740,2040,
1808,1965,1848,1965,1848,2033,1808,2033,
1873,1968,1918,1968,1918,2038,1873,2038,
155,2168,198,2168,198,2238,155,2238,
220,2170,268,2170,268,2245,220,2245,
283,2173,328,2173,328,2248,283,2248,
413,2170,460,2170,460,2248,413,2248,
483,2170,528,2170,528,2250,483,2250,
613,2168,658,2168,658,2253,613,2253,
675,2165,715,2165,715,2243,675,2243,
810,2173,855,2173,855,2253,810,2253,
875,2170,923,2170,923,2248,875,2248,
948,2173,993,2173,993,2248,948,2248,
1073,2178,1120,2178,1120,2250,1073,2250,
1138,2175,1185,2175,1185,2250,1138,2250,
1205,2175,1250,2175,1250,2250,1205,2250,
1338,2173,1385,2173,1385,2258,1338,2258,
1408,2175,1453,2175,1453,2253,1408,2253,
1473,2178,1520,2178,1520,2258,1473,2258,
1608,2178,1653,2178,1653,2255,1608,2255,
