195,140,204,140,204,154,195,154,
206,139,215,139,215,155,206,155,
218,139,226,139,226,155,218,155,
229,138,237,138,237,153,229,153,
247,138,256,138,256,153,247,153,
258,138,267,138,267,153,258,153,
270,138,280,138,280,152,270,152,
282,138,291,138,291,153,282,153,
196,170,204,170,204,184,196,184,
205,169,215,169,215,183,205,183,
217,168,226,168,226,184,217,184,
228,168,237,168,237,184,228,184,
238,168,249,168,249,185,238,185,
250,168,259,168,259,184,250,184,
196,200,203,200,203,214,196,214,
205,199,215,199,215,214,205,214,
217,199,225,199,225,214,217,214,
228,200,237,200,237,214,228,214,
239,199,249,199,249,214,239,214,
251,199,259,199,259,214,251,214,
194,230,203,230,203,244,194,244,
205,230,213,230,213,244,205,244,
217,231,226,231,226,244,217,244,
227,230,238,230,238,244,227,244,
239,231,249,231,249,244,239,244,
250,231,257,231,257,244,250,244,
258,231,267,231,267,245,258,245,
269,231,279,231,279,245,269,245,
281,231,292,231,292,246,281,246,
272,199,282,199,282,215,272,215,
285,199,294,199,294,214,285,214,
296,199,307,199,307,215,296,215,
308,199,318,199,318,216,308,216,
320,199,330,199,330,216,320,216,
333,200,342,200,342,216,333,216,
344,199,356,199,356,216,344,216,
416,134,426,134,426,150,416,150,
430,135,439,135,439,150,430,150,
443,134,453,134,453,150,443,150,
456,134,467,134,467,150,456,150,
414,168,425,168,425,183,414,183,
427,168,439,168,439,182,427,182,
441,168,453,168,453,183,441,183,
455,168,466,168,466,183,455,183,
470,167,481,167,481,183,470,183,
483,167,495,167,495,183,483,183,
479,133,491,133,491,150,479,150,
494,133,505,133,505,149,494,149,
508,133,520,133,520,149,508,149,
523,133,533,133,533,148,523,148,
498,167,509,167,509,184,498,184,
28,144,37,144,37,156,28,156,
39,144,46,144,46,155,39,155,
48,144,56,144,56,156,48,156,
58,144,64,144,64,155,58,155,
28,172,36,172,36,184,28,184,
39,172,47,172,47,184,39,184,
49,172,56,172,56,183,49,183,
57,172,64,172,64,183,57,183,
67,172,74,172,74,183,67,183,
29,200,37,200,37,212,29,212,
39,200,47,200,47,212,39,212,
48,200,56,200,56,211,48,211,
57,200,65,200,65,211,57,211,
74,200,82,200,82,212,74,212,
84,201,91,201,91,211,84,211,
94,201,101,201,101,212,94,212,
104,200,111,200,111,212,104,212,
114,200,121,200,121,212,114,212,
121,200,129,200,129,213,121,213,
103,229,110,229,110,241,103,241,
94,229,101,229,101,240,94,240,
85,228,91,228,91,240,85,240,
74,229,81,229,81,240,74,240,
29,227,37,227,37,239,29,239,
38,227,46,227,46,239,38,239,
47,227,55,227,55,240,47,240,
38,304,45,304,45,316,38,316,
