657,34,684,34,684,74,657,74,
597,32,623,32,623,70,597,70,
628,33,653,33,653,72,628,72,
566,32,591,32,591,69,566,69,
474,28,498,28,498,66,474,66,
505,28,528,28,528,68,505,68,
413,26,438,26,438,65,413,65,
380,24,406,24,406,62,380,62,
347,23,373,23,373,62,347,62,
283,19,310,19,310,59,283,59,
253,20,277,20,277,59,253,59,
222,17,247,17,247,58,222,58,
189,18,213,18,213,58,189,58,
123,18,149,18,149,55,123,55,
158,18,184,18,184,56,158,56,
125,99,149,99,149,140,125,140,
157,100,183,100,183,141,157,141,
189,101,214,101,214,139,189,139,
220,100,248,100,248,142,220,142,
252,102,278,102,278,142,252,142,
286,103,310,103,310,143,286,143,
123,173,148,173,148,213,123,213,
156,176,183,176,183,216,156,216,
188,176,214,176,214,214,188,214,
220,176,245,176,245,215,220,215,
122,253,148,253,148,292,122,292,
155,253,181,253,181,295,155,295,
189,254,212,254,212,293,189,293,
220,255,246,255,246,298,220,298,
119,332,146,332,146,374,119,374,
152,331,178,331,178,373,152,373,
185,332,211,332,211,373,185,373,
217,332,244,332,244,374,217,374,
252,332,277,332,277,376,252,376,
187,896,214,896,214,942,187,942,
288,807,317,807,317,851,288,851,
254,808,283,808,283,850,254,850,
221,810,247,810,247,854,221,854,
187,810,215,810,215,854,187,854,
153,896,181,896,181,942,153,942,
119,898,147,898,147,942,119,942,
153,809,183,809,183,854,153,854,
119,810,148,810,148,856,119,856,
118,411,144,411,144,452,118,452,
152,411,179,411,179,452,152,452,
183,411,211,411,211,453,183,453,
217,411,245,411,245,453,217,453,
250,410,278,410,278,452,250,452,
115,490,144,490,144,534,115,534,
149,489,178,489,178,532,149,532,
183,490,212,490,212,534,183,534,
217,491,243,491,243,532,217,532,
218,570,246,570,246,612,218,612,
183,570,212,570,212,612,183,612,
151,571,179,571,179,612,151,612,
115,571,145,571,145,613,115,613,
117,652,145,652,145,691,117,691,
152,654,180,654,180,695,152,695,
183,651,212,651,212,695,183,695,
218,650,246,650,246,693,218,693,
250,649,279,649,279,694,250,694,
287,650,314,650,314,694,287,694,
118,736,150,736,150,779,118,779,
153,732,180,732,180,779,153,779,
185,735,214,735,214,780,185,780,
220,732,248,732,248,777,220,777,
254,730,281,730,281,778,254,778,
60,99,86,99,86,139,60,139,
61,176,88,176,88,217,61,217,
57,251,86,251,86,291,57,291,
54,327,83,327,83,368,54,368,
54,409,80,409,80,451,54,451,
51,486,80,486,80,531,51,531,
53,568,79,568,79,609,53,609,
53,649,82,649,82,690,53,690,
52,732,79,732,79,778,52,778,
54,816,83,816,83,860,54,860,
53,902,85,902,85,948,53,948,
1484,72,1502,72,1502,105,1484,105,
1508,73,1529,73,1529,107,1508,107,
1557,76,1578,76,1578,109,1557,109,
1580,78,1600,78,1600,109,1580,109,
1604,79,1623,79,1623,110,1604,110,
1516,137,1536,137,1536,166,1516,166,
1542,138,1562,138,1562,172,1542,172,
1564,140,1585,140,1585,171,1564,171,
1590,141,1611,141,1611,174,1590,174,
1500,936,1522,936,1522,969,1500,969,
1580,930,1601,930,1601,967,1580,967,
1553,934,1575,934,1575,966,1553,966,
1528,932,1550,932,1550,970,1528,970,
1196,1154,1220,1154,1220,1187,1196,1187,
1227,1151,1251,1151,1251,1186,1227,1186,
1255,1150,1279,1150,1279,1189,1255,1189,
1287,1144,1310,1144,1310,1183,1287,1183,
1719,1098,1739,1098,1739,1135,1719,1135,
1693,1103,1713,1103,1713,1140,1693,1140,
1668,1107,1687,1107,1687,1140,1668,1140,
1315,1144,1338,1144,1338,1184,1315,1184,
1373,1136,1395,1136,1395,1178,1373,1178,
1399,1135,1422,1135,1422,1177,1399,1177,
1456,1128,1477,1128,1477,1173,1456,1173,
1429,1131,1451,1131,1451,1171,1429,1171,
1483,1125,1504,1125,1504,1166,1483,1166,
1508,1125,1530,1125,1530,1164,1508,1164,
1537,1123,1559,1123,1559,1160,1537,1160,
1564,1119,1584,1119,1584,1158,1564,1158,
1589,1116,1611,1116,1611,1156,1589,1156,
1616,1111,1638,1111,1638,1151,1616,1151,
1642,1108,1661,1108,1661,1148,1642,1148,
1175,122,1195,122,1195,157,1175,157,
1202,123,1224,123,1224,159,1202,159,
1386,136,1407,136,1407,169,1386,169,
1412,137,1433,137,1433,171,1412,171,
1104,194,1127,194,1127,229,1104,229,
1327,194,1349,194,1349,227,1327,227,
1287,261,1309,261,1309,295,1287,295,
1043,342,1066,342,1066,378,1043,378,
1072,342,1094,342,1094,379,1072,379,
1103,341,1122,341,1122,378,1103,378,
1128,342,1152,342,1152,378,1128,378,
1579,323,1599,323,1599,352,1579,352,
1408,423,1429,423,1429,456,1408,456,
1343,422,1366,422,1366,455,1343,455,
1225,423,1248,423,1248,459,1225,459,
1144,613,1168,613,1168,651,1144,651,
1293,857,1316,857,1316,897,1293,897,
993,684,1017,684,1017,723,993,723,
782,278,809,278,809,319,782,319,
812,277,840,277,840,319,812,319,
703,684,728,684,728,724,703,724,
734,681,760,681,760,726,734,726,
766,681,796,681,796,726,766,726,
843,735,871,735,871,778,843,778,
854,1050,883,1050,883,1096,854,1096,
885,1045,917,1045,917,1091,885,1091,
