796,243,818,243,818,276,796,276,
768,243,789,243,789,275,768,275,
201,243,223,243,223,277,201,277,
166,241,191,241,191,278,166,278,
230,241,252,241,252,276,230,276,
260,243,282,243,282,275,260,275,
288,240,314,240,314,276,288,276,
320,242,343,242,343,277,320,277,
349,241,375,241,375,278,349,278,
379,241,402,241,402,277,379,277,
409,241,438,241,438,276,409,276,
737,241,760,241,760,276,737,276,
709,241,731,241,731,277,709,277,
677,242,699,242,699,276,677,276,
648,241,671,241,671,275,648,275,
619,240,642,240,642,275,619,275,
559,242,583,242,583,275,559,275,
527,241,552,241,552,276,527,276,
498,240,522,240,522,274,498,274,
466,241,492,241,492,275,466,275,
