591,1015,664,1015,664,1138,591,1138,
764,1011,838,1011,838,1146,764,1146,
953,999,1026,999,1026,1134,953,1134,
1145,992,1222,992,1222,1122,1145,1122,
1341,976,1418,976,1418,1126,1341,1126,
1553,965,1622,965,1622,1099,1553,1099,
1772,961,1845,961,1845,1076,1772,1076,
1995,942,2068,942,2068,1069,1995,1069,
2241,934,2307,934,2307,1057,2241,1057,
2445,934,2518,934,2518,1057,2445,1057,
595,1588,676,1588,676,1711,595,1711,
776,1592,849,1592,849,1707,776,1707,
968,1584,1038,1584,1038,1707,968,1707,
1164,1588,1238,1588,1238,1715,1164,1715,
1357,1588,1430,1588,1430,1715,1357,1715,
1568,1596,1645,1596,1645,1707,1568,1707,
1784,1592,1861,1592,1861,1715,1784,1715,
2007,1584,2080,1584,2080,1707,2007,1707,
2238,1580,2314,1580,2314,1711,2238,1711,
2453,1572,2530,1572,2530,1696,2453,1696,
618,2149,676,2149,676,2257,618,2257,
784,2161,861,2161,861,2292,784,2292,
984,2169,1057,2169,1057,2296,984,2296,
1180,2184,1249,2184,1249,2315,1180,2315,
1376,2188,1445,2188,1445,2330,1376,2330,
1572,2199,1653,2199,1653,2319,1572,2319,
2930,1530,3023,1530,3023,1685,2930,1685,
1622,2588,1688,2588,1688,2711,1622,2711,
1707,2596,1776,2596,1776,2707,1707,2707,
1803,2599,1868,2599,1868,2726,1803,2726,
1980,2607,2053,2607,2053,2734,1980,2734,
2084,2607,2149,2607,2149,2730,2084,2730,
2176,2607,2249,2607,2249,2719,2176,2719,
2261,2607,2334,2607,2334,2734,2261,2734,
2349,2599,2426,2599,2426,2730,2349,2730,
2438,2592,2514,2592,2514,2742,2438,2742,
2526,2580,2591,2580,2591,2738,2526,2738,
2603,2572,2661,2572,2661,2715,2603,2715,
