282,230,325,230,325,311,282,311,
341,227,384,227,384,305,341,305,
466,225,511,225,511,302,466,302,
532,223,573,223,573,302,532,302,
595,218,636,218,636,298,595,298,
718,216,766,216,766,298,718,298,
786,216,830,216,830,295,786,295,
852,214,893,214,893,295,852,295,
982,214,1023,214,1023,293,982,293,
1043,211,1091,211,1091,289,1043,289,
1109,207,1152,207,1152,286,1109,286,
1307,211,1352,211,1352,289,1307,289,
1373,211,1416,211,1416,289,1373,289,
1434,211,1473,211,1473,284,1434,284,
1568,211,1607,211,1607,284,1568,284,
1636,205,1680,205,1680,286,1636,286,
1700,214,1741,214,1741,282,1700,282,
1830,211,1877,211,1877,284,1830,284,
1902,214,1943,214,1943,286,1902,286,
155,450,195,450,195,511,155,511,
216,450,261,450,261,523,216,523,
280,452,323,452,323,516,280,516,
407,445,452,445,452,518,407,518,
468,445,511,445,511,511,468,511,
600,443,639,443,639,516,600,516,
661,439,705,439,705,514,661,514,
725,439,764,439,764,511,725,511,
852,434,895,434,895,511,852,511,
920,436,964,436,964,509,920,509,
980,436,1020,436,1020,507,980,507,
1109,430,1155,430,1155,507,1109,507,
1175,427,1220,427,1220,505,1175,505,
1241,432,1286,432,1286,502,1241,502,
1309,427,1352,427,1352,509,1309,509,
155,668,200,668,200,745,155,745,
220,664,268,664,268,745,220,745,
282,664,323,664,323,739,282,739,
402,659,455,659,455,734,402,734,
475,657,516,657,516,734,475,734,
536,659,575,659,575,730,536,730,
661,657,707,657,707,734,661,734,
723,652,768,652,768,732,723,732,
786,655,830,655,830,730,786,730,
918,650,964,650,964,725,918,725,
986,652,1030,652,1030,727,986,727,
1052,650,1091,650,1091,720,1052,720,
1177,650,1227,650,1227,730,1177,730,
1243,650,1289,650,1289,725,1243,725,
1309,648,1348,648,1348,730,1309,730,
1375,645,1420,645,1420,725,1375,725,
155,877,202,877,202,957,155,957,
218,880,259,880,259,948,218,948,
348,877,389,877,389,948,348,948,
409,873,452,873,452,952,409,952,
470,868,507,868,507,952,470,952,
598,873,643,873,643,945,598,945,
661,875,711,875,711,950,661,950,
727,875,770,875,770,945,727,945,
855,866,905,866,905,945,855,945,
923,866,961,866,961,945,923,945,
1055,870,1095,870,1095,945,1055,945,
1116,870,1161,870,1161,948,1116,948,
1180,870,1225,870,1225,943,1180,943,
