39,334,49,334,49,349,39,349,
52,334,61,334,61,349,52,349,
27,333,37,333,37,348,27,348,
63,334,73,334,73,349,63,349,
87,334,97,334,97,348,87,348,
99,334,109,334,109,348,99,348,
111,334,121,334,121,348,111,348,
123,333,133,333,133,348,123,348,
136,334,145,334,145,348,136,348,
148,334,157,334,157,348,148,348,
159,334,169,334,169,348,159,348,
183,333,193,333,193,348,183,348,
196,334,206,334,206,348,196,348,
208,334,218,334,218,348,208,348,
220,334,230,334,230,348,220,348,
232,333,242,333,242,348,232,348,
244,332,254,332,254,348,244,348,
268,333,279,333,279,347,268,347,
281,332,291,332,291,348,281,348,
293,332,303,332,303,347,293,347,
306,332,315,332,315,348,306,348,
318,332,328,332,328,347,318,347,
330,332,340,332,340,348,330,348,
355,332,364,332,364,348,355,348,
367,332,376,332,376,346,367,346,
379,331,388,331,388,347,379,347,
391,331,401,331,401,346,391,346,
404,331,414,331,414,345,404,345,
221,362,232,362,232,376,221,376,
209,362,219,362,219,377,209,377,
196,361,206,361,206,377,196,377,
184,362,193,362,193,377,184,377,
160,363,170,363,170,378,160,378,
148,362,158,362,158,378,148,378,
136,362,146,362,146,378,136,378,
124,362,135,362,135,378,124,378,
28,363,38,363,38,378,28,378,
39,363,49,363,49,378,39,378,
52,363,61,363,61,378,52,378,
64,363,73,363,73,378,64,378,
75,362,85,362,85,377,75,377,
87,363,97,363,97,378,87,378,
99,363,110,363,110,377,99,377,
