4,14,20,14,20,39,4,39,
24,14,41,14,41,40,24,40,
69,14,84,14,84,38,69,38,
87,15,102,15,102,38,87,38,
106,16,121,16,121,39,106,39,
131,15,146,15,146,39,131,39,
150,15,165,15,165,39,150,39,
167,15,184,15,184,41,167,41,
196,14,211,14,211,40,196,40,
213,15,229,15,229,39,213,39,
231,14,247,14,247,40,231,40,
257,15,274,15,274,40,257,40,
276,15,291,15,291,40,276,40,
294,15,310,15,310,41,294,41,
320,15,337,15,337,40,320,40,
338,15,354,15,354,40,338,40,
356,16,373,16,373,41,356,41,
383,16,399,16,399,40,383,40,
402,16,419,16,419,40,402,40,
447,15,463,15,463,39,447,39,
465,16,479,16,479,39,465,39,
510,15,525,15,525,40,510,40,
528,14,544,14,544,39,528,39,
547,15,562,15,562,39,547,39,
566,16,581,16,581,39,566,39,
592,15,606,15,606,40,592,40,
609,16,624,16,624,39,609,39,
7,47,22,47,22,73,7,73,
24,47,40,47,40,72,24,72,
42,48,58,48,58,73,42,73,
68,48,85,48,85,72,68,72,
87,49,103,49,103,73,87,73,
131,49,148,49,148,74,131,74,
149,50,166,50,166,73,149,73,
195,49,212,49,212,72,195,72,
213,49,229,49,229,74,213,74,
231,48,248,48,248,74,231,74,
257,49,273,49,273,73,257,73,
275,48,291,48,291,73,275,73,
294,48,310,48,310,74,294,74,
320,49,336,49,336,74,320,74,
338,49,353,49,353,73,338,73,
383,48,398,48,398,72,383,72,
401,49,416,49,416,73,401,73,
419,49,435,49,435,74,419,74,
445,49,461,49,461,72,445,72,
463,47,480,47,480,73,463,73,
482,49,498,49,498,73,482,73,
508,49,525,49,525,73,508,73,
526,48,543,48,543,73,526,73,
545,49,561,49,561,72,545,72,
570,49,587,49,587,72,570,72,
589,48,606,48,606,72,589,72,
6,82,22,82,22,106,6,106,
24,83,40,83,40,106,24,106,
132,81,148,81,148,106,132,106,
149,82,166,82,166,108,149,108,
195,81,210,81,210,105,195,105,
213,81,228,81,228,106,213,106,
231,82,247,82,247,106,231,106,
257,82,273,82,273,106,257,106,
275,82,290,82,290,107,275,107,
293,82,309,82,309,107,293,107,
381,82,398,82,398,106,381,106,
400,83,416,83,416,107,400,107,
444,82,460,82,460,105,444,105,
463,82,478,82,478,106,463,106,
480,83,496,83,496,106,480,106,
506,83,522,83,522,106,506,106,
525,82,542,82,542,106,525,106,
569,81,585,81,585,105,569,105,
589,81,603,81,603,105,589,105,
607,81,622,81,622,105,607,105,
7,115,23,115,23,139,7,139,
25,115,41,115,41,139,25,139,
43,116,59,116,59,139,43,139,
380,115,396,115,396,139,380,139,
399,115,415,115,415,138,399,138,
418,115,433,115,433,139,418,139,
444,115,460,115,460,138,444,138,
462,116,477,116,477,139,462,139,
480,116,494,116,494,139,480,139,
506,115,522,115,522,139,506,139,
523,116,540,116,540,140,523,140,
542,115,559,115,559,140,542,140,
569,114,584,114,584,139,569,139,
586,114,602,114,602,139,586,139,
605,115,620,115,620,139,605,139,
8,147,23,147,23,172,8,172,
26,147,42,147,42,172,26,172,
44,148,60,148,60,172,44,172,
9,181,25,181,25,205,9,205,
27,181,42,181,42,204,27,204,
45,181,60,181,60,204,45,204,
379,148,396,148,396,172,379,172,
398,147,414,147,414,172,398,172,
415,148,432,148,432,171,415,171,
442,148,458,148,458,171,442,171,
460,147,475,147,475,172,460,172,
478,148,494,148,494,171,478,171,
504,147,520,147,520,171,504,171,
522,148,538,148,538,171,522,171,
541,148,558,148,558,171,541,171,
379,181,394,181,394,203,379,203,
397,180,413,180,413,204,397,204,
416,182,430,182,430,204,416,204,
377,213,394,213,394,237,377,237,
397,213,412,213,412,236,397,236,
414,214,428,214,428,236,414,236,
