290,883,310,883,310,914,290,914,
315,883,334,883,334,914,315,914,
330,812,350,812,350,843,330,843,
353,810,374,810,374,842,353,842,
361,884,381,884,381,913,361,913,
337,884,357,884,357,914,337,914,
385,884,405,884,405,914,385,914,
409,883,428,883,428,914,409,914,
386,932,407,932,407,963,386,963,
411,933,431,933,431,963,411,963,
434,932,454,932,454,962,434,962,
459,934,477,934,477,962,459,962,
504,933,524,933,524,962,504,962,
479,934,500,934,500,962,479,962,
528,933,547,933,547,963,528,963,
551,932,571,932,571,963,551,963,
386,981,406,981,406,1010,386,1010,
410,981,430,981,430,1009,410,1009,
457,980,476,980,476,1010,457,1010,
434,982,453,982,453,1012,434,1012,
481,981,499,981,499,1010,481,1010,
504,981,523,981,523,1009,504,1009,
526,981,546,981,546,1009,526,1009,
550,980,569,980,569,1009,550,1009,
573,980,593,980,593,1009,573,1009,
386,1029,405,1029,405,1058,386,1058,
411,1029,429,1029,429,1059,411,1059,
434,1031,453,1031,453,1058,434,1058,
456,1029,476,1029,476,1059,456,1059,
480,1029,500,1029,500,1059,480,1059,
504,1029,522,1029,522,1058,504,1058,
527,1028,545,1028,545,1057,527,1057,
549,1030,570,1030,570,1059,549,1059,
574,1028,594,1028,594,1059,574,1059,
386,1078,405,1078,405,1105,386,1105,
410,1077,429,1077,429,1107,410,1107,
456,1077,476,1077,476,1106,456,1106,
435,1078,452,1078,452,1106,435,1106,
480,1078,500,1078,500,1107,480,1107,
502,1078,522,1078,522,1108,502,1108,
526,1076,547,1076,547,1106,526,1106,
548,1076,570,1076,570,1106,548,1106,
572,1076,594,1076,594,1107,572,1107,
596,1077,616,1077,616,1106,596,1106,
836,932,858,932,858,962,836,962,
861,932,879,932,879,961,861,961,
885,931,904,931,904,960,885,960,
908,931,926,931,926,961,908,961,
931,931,950,931,950,959,931,959,
952,931,973,931,973,961,952,961,
977,931,996,931,996,961,977,961,
838,983,858,983,858,1013,838,1013,
861,983,881,983,881,1014,861,1014,
908,984,926,984,926,1013,908,1013,
885,984,904,984,904,1011,885,1011,
931,983,951,983,951,1012,931,1012,
838,1032,857,1032,857,1059,838,1059,
861,1032,880,1032,880,1061,861,1061,
885,1032,903,1032,903,1059,885,1059,
907,1031,926,1031,926,1060,907,1060,
932,1032,951,1032,951,1061,932,1061,
955,1030,973,1030,973,1060,955,1060,
978,1030,996,1030,996,1061,978,1061,
1000,1031,1019,1031,1019,1061,1000,1061,
1023,1031,1042,1031,1042,1060,1023,1060,
1047,1029,1066,1029,1066,1059,1047,1059,
1070,1029,1090,1029,1090,1059,1070,1059,
838,1081,858,1081,858,1107,838,1107,
861,1079,881,1079,881,1109,861,1109,
885,1079,904,1079,904,1107,885,1107,
907,1080,927,1080,927,1109,907,1109,
932,1080,951,1080,951,1108,932,1108,
954,1079,973,1079,973,1106,954,1106,
978,1078,996,1078,996,1109,978,1109,
1001,1080,1020,1080,1020,1109,1001,1109,
1024,1079,1041,1079,1041,1108,1024,1108,
1048,1078,1067,1078,1067,1108,1048,1108,
1242,922,1262,922,1262,952,1242,952,
1265,922,1284,922,1284,952,1265,952,
1288,923,1306,923,1306,952,1288,952,
1309,924,1330,924,1330,953,1309,953,
1334,924,1353,924,1353,953,1334,953,
1357,922,1376,922,1376,952,1357,952,
1380,924,1399,924,1399,952,1380,952,
1403,921,1422,921,1422,951,1403,951,
1426,922,1445,922,1445,949,1426,949,
1449,922,1468,922,1468,952,1449,952,
1494,922,1514,922,1514,953,1494,953,
1472,922,1492,922,1492,952,1472,952,
1518,922,1537,922,1537,952,1518,952,
1541,921,1560,921,1560,951,1541,951,
1564,921,1583,921,1583,951,1564,951,
1588,921,1606,921,1606,951,1588,951,
1610,921,1630,921,1630,951,1610,951,
1634,922,1653,922,1653,952,1634,952,
1658,921,1676,921,1676,952,1658,952,
1680,920,1698,920,1698,952,1680,952,
1289,962,1308,962,1308,992,1289,992,
1312,963,1333,963,1333,992,1312,992,
1334,962,1355,962,1355,991,1334,991,
1359,962,1378,962,1378,992,1359,992,
1380,961,1402,961,1402,993,1380,993,
1404,962,1423,962,1423,991,1404,991,
1426,962,1446,962,1446,992,1426,992,
1449,961,1469,961,1469,993,1449,993,
1473,960,1494,960,1494,994,1473,994,
1242,1026,1262,1026,1262,1057,1242,1057,
1266,1026,1286,1026,1286,1056,1266,1056,
1288,1028,1309,1028,1309,1056,1288,1056,
1311,1026,1331,1026,1331,1056,1311,1056,
1335,1026,1354,1026,1354,1055,1335,1055,
1358,1026,1377,1026,1377,1054,1358,1054,
1381,1026,1401,1026,1401,1055,1381,1055,
1404,1026,1424,1026,1424,1056,1404,1056,
1426,1027,1447,1027,1447,1056,1426,1056,
1448,1026,1470,1026,1470,1056,1448,1056,
1474,1026,1494,1026,1494,1056,1474,1056,
1497,1026,1516,1026,1516,1056,1497,1056,
1519,1026,1540,1026,1540,1055,1519,1055,
1543,1026,1562,1026,1562,1056,1543,1056,
1566,1027,1586,1027,1586,1056,1566,1056,
1589,1027,1609,1027,1609,1055,1589,1055,
1611,1026,1632,1026,1632,1055,1611,1055,
1634,1026,1654,1026,1654,1055,1634,1055,
1564,808,1582,808,1582,838,1564,838,
1541,810,1561,810,1561,839,1541,839,
626,272,646,272,646,299,626,299,
602,271,623,271,623,302,602,302,
1607,247,1626,247,1626,275,1607,275,
1582,247,1604,247,1604,276,1582,276,
